class,coastal_aerosol,blue,green,red,red_edge1,red_edge2,red_edge3,nir,narrow_nir,water_vapour,swir1,swir2,scl,NDVI,kNDVI,NDVI8a,EVI,TCG_GSO,TCG,LAI,SAVI,MSAVI,BUI,NDBI,NDMI,BAEI,BSI,x_coord,y_coord
1,102,150.5,322.5,318,640,1101,1233,1377,1487,1619,1187,715,4,0.613966,0.360224,0.650892,0.213556,-0.04773,0.071867,0.654646,0.23536,0.194762,-0.689612,-0.075646,0.075646,2.236595,-0.000255,571290,5620775
1,159,136,267.5,235,559.5,1165.5,1359,1512,1576.5,1660.5,803.5,468.5,4,0.725064,0.482096,0.733981,0.256747,-0.012507,0.086341,0.810909,0.264256,0.224471,-1.041985,-0.272384,0.272384,2.869153,-0.201681,573840,5618660
1,228,279.25,407.5,444.5,724,1131.5,1342.5,1416.5,1569,1660.5,1092,708.5,4,0.530294,0.274689,0.559198,0.214118,-0.048808,0.057146,0.656679,0.203223,0.16445,-0.650666,-0.100999,0.100999,2.343371,-0.03418,573840,5618575
1,228,231.5,367.5,406,741.5,1330.5,1530.5,1800,1785,1634,1474.5,976,4,0.584412,0.32885,0.598419,0.255529,-0.069112,0.091997,0.806505,0.269201,0.235002,-0.609098,-0.048113,0.048113,1.847146,0.009671,573825,5618615
1,144.5,118.5,274.5,254.5,565.5,1311,1520,1724.5,1775.5,1796,843,497,4,0.746833,0.506249,0.750725,0.285764,-0.012239,0.098127,0.915895,0.290459,0.250469,-1.059376,-0.255925,0.255925,2.768098,-0.191995,573810,5618685
1,84.5,84,222.5,159,473,1260,1462.5,1542,1671.5,1535.5,574,314,4,0.791822,0.55597,0.790623,0.275816,0.002492,0.085513,0.879904,0.266278,0.224385,-1.195193,-0.401437,0.401437,3.912972,-0.332791,573945,5618595
1,111,240,364.5,528,795.75,1287,1521,1842.5,1908.75,1857,1680,1046,4,0.546476,0.29007,0.564571,0.24741,-0.077398,0.091471,0.777128,0.267252,0.231357,-0.586881,-0.039634,0.039634,1.729515,0.035923,567765,5625635
1,66,140,240,261,557,994,1160,1283,1425,1689,1141,704,4,0.626196,0.373187,0.663799,0.20072,-0.054095,0.066464,0.608204,0.217464,0.177566,-0.624148,-0.057912,0.057912,2.408054,0.02786,568025,5625615
1,95.5,155.25,253.5,273.25,556,1010,1169.5,1491.25,1471,1509,1024.5,646.5,4,0.668489,0.419476,0.685281,0.231888,-0.0331,0.076618,0.720972,0.244619,0.201728,-0.811136,-0.154623,0.154623,2.591209,-0.072582,569650,5624580
1,56,208.5,320.5,407.5,731.5,1358.5,1748.5,1945.5,1979,1955,1176.5,704,4,0.641448,0.389735,0.657755,0.291436,-0.038408,0.1012,0.936414,0.297429,0.256226,-0.827692,-0.226361,0.226361,2.174088,-0.142525,563635,5603890
1,69,95,184,219.5,453,1126,1308,1492,1526,1298,852,479,4,0.727336,0.484624,0.742269,0.266458,-0.005979,0.09581,0.846046,0.290626,0.245149,-1.075854,-0.357113,0.357113,2.984246,-0.253185,565245,5603360
1,123,65.5,200,136,403,1438,1814.5,2022,2064,2207,657,307,4,0.87891,0.648361,0.869568,0.358562,0.027448,0.131314,1.179276,0.37423,0.336133,-1.411315,-0.525145,0.525145,3.676478,-0.462539,567100,5600230
1,168,184,357,350,692,1470,1737,1936,2008,2094,1187,713,4,0.67381,0.425198,0.713528,0.29933,-0.024054,0.108993,0.964976,0.310999,0.273949,-0.918811,-0.219293,0.219293,2.249165,-0.155718,567110,5600685
1,144,162,262,324,611,1143,1395,1628,1683,1740,1081,649,4,0.65603,0.405635,0.66875,0.258026,-0.029129,0.094219,0.815539,0.278172,0.238439,-0.86288,-0.197545,0.197545,2.448175,-0.11593,565915,5603415
1,134,134.5,238,282,556,1160,1419,1576,1706,1639,944,560,4,0.682718,0.435046,0.712005,0.251465,-0.020747,0.091249,0.791801,0.274361,0.233685,-0.912637,-0.234595,0.234595,2.794997,-0.14381,565875,5603375
1,218,201.5,322.25,390.75,722,1190,1478,1499,1737.5,2188.5,1599,1010,4,0.583009,0.327396,0.630619,0.220225,-0.083051,0.07287,0.678773,0.237522,0.200146,-0.552992,0.029537,-0.029537,1.802553,0.080927,567695,5601965
1,51,127,255.5,231,393,1072.5,1293.5,1690,1556,1353.5,553,329.5,4,0.726465,0.483661,0.676077,0.287665,0.012588,0.107572,0.922772,0.303763,0.26338,-1.25157,-0.516429,0.516429,4.028503,-0.38812,565540,5600105
1,83,59.75,160.25,115,313,990.5,1205,1346.5,1412,1445,536,311.5,4,0.827972,0.595107,0.822515,0.244396,0.000915,0.086374,0.766225,0.264715,0.22075,-1.171448,-0.370097,0.370097,4.520708,-0.292299,565595,5600120
1,112,200,346,373,782,1346,1590,1776,1954,1981,1503,844,4,0.644748,0.393302,0.669959,0.279256,-0.043336,0.099364,0.892347,0.29576,0.257119,-0.810943,-0.167527,0.167527,1.857465,-0.090981,558500,5587445
1,77.5,209,345,311.5,630,1427,1696,1910,1988,1854.5,1060,630,4,0.73399,0.491947,0.73831,0.330968,-0.01052,0.115974,1.079443,0.332753,0.294064,-1.058709,-0.324719,0.324719,2.41142,-0.253144,558870,5588815
1,48,82.5,208,145,387.5,1173.5,1392,1606,1664,1581,659,352,4,0.840378,0.607794,0.837791,0.302909,0.012402,0.100653,0.977926,0.308564,0.26325,-1.290781,-0.443697,0.443697,3.862988,-0.389218,553835,5585190
1,63,140,235,267.5,515,1062,1285,1387,1430,1394,915,539,4,0.692401,0.445778,0.69755,0.236327,-0.018598,0.078369,0.737032,0.251773,0.20728,-0.931165,-0.227542,0.227542,2.826781,-0.155224,558905,5590080
1,151,211,345,465,724,1266,1476,1770,1796,2030,1642,993,4,0.562832,0.306592,0.593429,0.255142,-0.073871,0.090997,0.805104,0.271663,0.237469,-0.59137,-0.019608,0.019608,1.753247,0.047719,556470,5597435
1,91,135.5,236,219,463,1131,1303,1433.5,1627,1537.5,805,448,4,0.751541,0.51154,0.758156,0.25429,-0.011245,0.088141,0.802022,0.271619,0.227747,-1.046804,-0.290785,0.290785,3.096207,-0.228216,559030,5588170
1,130,210,320,406,745,1359,1640,1834,1984,2071,1659,983,4,0.659798,0.409769,0.676674,0.288972,-0.062086,0.103962,0.9275,0.302901,0.266095,-0.747074,-0.078146,0.078146,1.718388,-0.012207,560050,5595990
1,330.5,385,571.25,749.75,1003.5,1374.5,1589,1761,1861,1796.5,1785,1285,5,0.38973,0.150743,0.416307,0.184004,-0.115474,0.054898,0.547728,0.194173,0.164452,-0.311531,0.066414,-0.066414,1.513752,0.120516,563315,5596735
1,149,196,316,328,663,1253.75,1468.25,1742.75,1832,1995,1364,746,4,0.668262,0.419081,0.684639,0.284719,-0.040685,0.096207,0.912112,0.29414,0.254244,-0.808174,-0.132825,0.132825,2.040036,-0.067923,558475,5587505
1,92,226,358,445,791,1270,1502,1786,1837,1962,1604,976,4,0.594136,0.339033,0.615198,0.24861,-0.070421,0.086385,0.781473,0.265366,0.226798,-0.609176,-0.036637,0.036637,1.760222,0.015249,559910,5596115
1,55,157.5,262,306,598.5,1066.5,1248,1586,1578.5,1634,1335,828.5,4,0.641304,0.389552,0.677808,0.248638,-0.053698,0.085406,0.781572,0.264451,0.223991,-0.66288,-0.04603,0.04603,2.103977,0.012036,558260,5591635
1,73,178,262,315,606,1074,1210,1416,1557,1795,1155,682,4,0.654568,0.404033,0.671058,0.233775,-0.038093,0.075969,0.727796,0.244238,0.202958,-0.753386,-0.105356,0.105356,2.313329,-0.052925,558960,5591085
1,202,314,498,619,936,1323,1548,1848,1761,1739,1094,674,7,0.511767,0.256077,0.505196,0.238793,-0.036479,0.078225,0.745952,0.233317,0.198308,-0.753271,-0.205776,0.205776,2.271739,-0.095668,585745,5600360
1,133,250,383,436.5,783,1406.5,1639,1864,1903,1783,1308,802,4,0.611781,0.357727,0.621071,0.283136,-0.046878,0.098203,0.906387,0.283365,0.249819,-0.763498,-0.169917,0.169917,2.053481,-0.092696,590245,5595720
1,115,240,383,462,753,1286.5,1475,1754,1738,1699,1273,852,4,0.594595,0.339514,0.599483,0.257935,-0.054938,0.089732,0.815209,0.268228,0.230346,-0.711389,-0.141929,0.141929,2.100244,-0.057766,590525,5595645
1,47,188.25,286.5,330.75,600.5,1091.5,1248.5,1403.5,1497.5,1496,1100,662.75,4,0.611894,0.357919,0.631462,0.226344,-0.037101,0.07762,0.700913,0.241536,0.201587,-0.784249,-0.138405,0.138405,2.442586,-0.063671,589470,5598365
1,114,220.5,336,398,681,1226.5,1402,1664,1724,1616,1237.5,767,4,0.606599,0.352224,0.616492,0.24893,-0.04546,0.08396,0.782628,0.258118,0.219827,-0.729024,-0.131636,0.131636,2.159718,-0.058324,590375,5595735
1,249,279,408,513,790.5,1048,1160,1282,1320,1519,1155,796.5,7,0.494172,0.239718,0.519087,0.172183,-0.06397,0.050532,0.50496,0.18516,0.149599,-0.493403,-0.068173,0.068173,2.330965,0.011301,585435,5599930
1,297,374,527,691,1024,1390,1631,1891,2002,1889,1774,1109,5,0.508021,0.252504,0.50255,0.238257,-0.08515,0.084942,0.744014,0.252017,0.222205,-0.507582,-0.052952,0.052952,1.64662,0.038371,585455,5600045
1,98,209,338.25,407.25,684,1144.5,1376,1639.75,1670.25,1691,1155.5,689.5,4,0.565406,0.309497,0.590556,0.229106,-0.044397,0.079594,0.710907,0.243173,0.205054,-0.719442,-0.123009,0.123009,2.3277,-0.051162,591320,5595820
1,284,358.75,435.5,562.25,799,1261,1465,1751.5,1813,1621,1012.25,711.5,5.5,0.519219,0.263646,0.536838,0.25076,-0.045206,0.085832,0.789248,0.244206,0.213332,-0.698736,-0.178666,0.178666,2.301512,-0.077042,585495,5599865
1,142,210.75,332.75,406.75,688.5,1131,1340.5,1465,1570,1699,1272.5,821,4,0.571024,0.315026,0.591033,0.228863,-0.057913,0.078254,0.710026,0.243906,0.206983,-0.626329,-0.079331,0.079331,2.127235,-0.015247,590490,5595710
1,117,237,366,449.5,723.5,1304,1497,1804,1824,1824,1224.5,734,4,0.587487,0.332097,0.599486,0.262974,-0.04189,0.096067,0.833442,0.281368,0.243259,-0.769548,-0.149567,0.149567,2.196131,-0.068293,590740,5595500
1,270,243,363,480,765,1194,1388,1607,1686,1754,1414,852,4,0.559698,0.303401,0.574842,0.226223,-0.061151,0.075474,0.700473,0.240697,0.203022,-0.608349,-0.041498,0.041498,1.922703,0.020709,560630,5588020
1,141,267.5,398.5,498,796,1296.5,1485,1750,1827.5,1816,1438,889,4,0.555647,0.299294,0.575844,0.244654,-0.062014,0.080974,0.767158,0.247718,0.210556,-0.642134,-0.082464,0.082464,1.906718,-0.010196,589945,5595620
1,90,225,338,414,726,1260,1455,1582,1739,1752,1302.5,896,4,0.586019,0.330559,0.624341,0.22768,-0.057663,0.080571,0.705745,0.24269,0.20665,-0.660661,-0.107543,0.107543,2.026654,-0.028018,590960,5595240
1,77,195,303,348,635,1202.5,1365,1666,1677,1664.5,1118.5,717.5,4,0.633134,0.38069,0.64871,0.243275,-0.037685,0.086905,0.762169,0.260971,0.223184,-0.751736,-0.146392,0.146392,2.29302,-0.069285,591025,5595235
1,264,266,375,408,694,1286,1528,1780,1805,1950,905,542,4,0.634909,0.382606,0.645772,0.274114,-0.019735,0.094159,0.873746,0.280667,0.240593,-0.930625,-0.255858,0.255858,2.574887,-0.177007,560920,5585450
1,63,205.5,331.5,353.5,612,1288,1510.5,1726,1688,1923,928.5,597,4,0.650515,0.399603,0.653515,0.270412,-0.026235,0.104132,0.860352,0.289674,0.252302,-0.856822,-0.293131,0.293131,2.504747,-0.155822,589365,5597680
1,454,846.5,957,981.5,1105,1748,2074,2455,2264.5,1926,595,377.5,5,0.378651,0.142402,0.390884,0.263189,-0.008972,0.093457,0.834218,0.241573,0.219422,-0.989016,-0.614142,0.614142,2.559278,-0.318992,565720,5593920
1,509,302.5,357.5,356.25,697,1270,1467,1508.5,1740,2194,931,612,4,0.58708,0.33168,0.645555,0.246795,-0.034459,0.075472,0.774905,0.24134,0.202911,-0.795765,-0.235246,0.235246,2.536739,-0.17667,562845,5583805
1,82,94,230,179,445,1357,1620.5,1788,1842.5,1829,827,429,4,0.828845,0.596041,0.830891,0.321133,0.004531,0.11537,1.043861,0.336214,0.296526,-1.198388,-0.372601,0.372601,3.015125,-0.304909,563680,5593685
1,474,200,376,387,855,1772,2076,2094,2374,2430,1160,668,4,0.695301,0.448997,0.708447,0.316676,-0.016073,0.108954,1.027732,0.322055,0.282941,-1.004493,-0.296891,0.296891,2.223307,-0.215527,566930,5587715
1,215,216,333,442,765,1425,1635,1846,1962,2313,1528,910,4,0.616804,0.363097,0.635226,0.284327,-0.065549,0.100457,0.910694,0.300474,0.261595,-0.659323,-0.059825,0.059825,1.839787,0.01026,559455,5590770
1,387,302.5,451,516.25,842.5,1329,1555,1808.5,1878,2107.5,1339,854,4,0.545704,0.289292,0.566075,0.247832,-0.055454,0.083958,0.778655,0.257424,0.219946,-0.664145,-0.08651,0.08651,2.024072,-0.0177,560820,5585415
1,222,218.25,334.75,407,658,1107,1365,1449,1588,1746,1285,858,4,0.521553,0.265849,0.552318,0.19975,-0.060056,0.064168,0.604695,0.211869,0.176135,-0.577863,-0.049518,0.049518,2.120801,0.025759,563160,5585135
1,276.25,222.75,320.5,240,499,1360.25,1679.75,1717.25,1861.5,1891.5,393.5,246,4,0.756055,0.516545,0.755925,0.30494,0.018382,0.099391,0.985272,0.293855,0.254564,-1.320807,-0.609538,0.609538,4.286904,-0.454007,565675,5594035
1,1023,1348,1502,1622,1947,2237,2388.5,2485.5,2506,2522,712,520.5,5,0.207322,0.042956,0.21345,0.175671,-0.047163,0.045363,0.517579,0.140691,0.123562,-0.761017,-0.553592,0.553592,2.09204,-0.241717,569160,5591680
1,78,40.5,152.5,84.5,332,1083,1359,1526,1507,1292,468,230,4,0.897441,0.667045,0.89524,0.30267,0.022696,0.107891,0.97706,0.320618,0.275871,-1.423491,-0.529004,0.529004,4.873301,-0.47313,561705,5590850
1,92.5,227.25,355.25,365.25,642.5,1261,1455,1627.75,1655,1721,1027,603,4,0.618061,0.364607,0.62401,0.253298,-0.032916,0.08541,0.798431,0.263458,0.222349,-0.830464,-0.168831,0.168831,2.538906,-0.095346,580705,5585425
1,64,152.25,326.75,336.75,685,1348,1707.75,1882.75,1950.25,1718,1197,731.5,4,0.700478,0.454777,0.709871,0.305152,-0.032817,0.112767,0.986039,0.326847,0.288447,-0.901684,-0.195968,0.195968,2.18157,-0.122322,560550,5592085
1,332,406.5,549,630.25,874,1284,1427,1633,1582,1543.25,1770,1232.75,6,0.435154,0.187567,0.431992,0.199286,-0.100714,0.058607,0.603015,0.208394,0.174687,-0.363054,0.053224,-0.053224,1.598104,0.100801,581025,5588025
1,145.75,373.5,481,485.75,776,1279,1474.75,1644.75,1687.25,1744,1045.75,659.25,7,0.520792,0.264848,0.543721,0.23698,-0.038351,0.072942,0.739395,0.236509,0.200161,-0.748663,-0.15689,0.15689,2.429257,-0.078887,580380,5585790
1,41,76,162.5,149,363.5,881,1055,1219,1168,1292,470,265,4,0.782799,0.546077,0.773728,0.23497,0.007927,0.078952,0.732121,0.252825,0.20702,-1.227571,-0.444773,0.444773,4.93415,-0.359876,575990,5589330
1,284,254,379.5,452.5,769,1224,1351.5,1579.75,1655.5,2017,1456,948,4,0.56579,0.309631,0.57928,0.237701,-0.05779,0.072883,0.742001,0.237394,0.199196,-0.660401,-0.075318,0.075318,1.93926,-0.004685,573970,5575945
1,1066,1223,1119.5,1049,1333,1639,1872,1905.5,1943,2074,632.5,438.5,7,0.32085,0.102593,0.2988,0.243528,-0.028655,0.051243,0.763085,0.173796,0.14892,-0.865017,-0.560369,0.560369,2.407804,-0.319913,572160,5580780
1,250,210,319.25,360.5,813.75,1319.5,1544.75,1682,1784.5,1691.5,1118,673.5,4,0.62048,0.367371,0.663243,0.250679,-0.030749,0.08562,0.788957,0.258279,0.221526,-0.851731,-0.189856,0.189856,2.388934,-0.113226,573340,5577820
1,247,254,350,443,728,1171,1375.5,1568.5,1669,1696,1484,933,4,0.54822,0.291913,0.5763,0.225121,-0.067287,0.074968,0.696487,0.241254,0.20329,-0.591615,-0.013294,0.013294,1.916677,0.037729,573210,5577800
1,7,109,203,208,484,1034,1257,1393,1408,1517,772,461,4,0.719593,0.476011,0.725047,0.238566,-0.014168,0.079502,0.745134,0.248719,0.208194,-0.96968,-0.240892,0.240892,3.339267,-0.170193,564205,5576130
1,1924,905,963,1098,1439,1694,1829,1876,2057,2733,1327,938,7,0.28748,0.082457,0.300778,0.170064,-0.079419,0.0405,0.49729,0.151677,0.129995,-0.48318,-0.223226,0.223226,1.808471,-0.095024,563005,5581490
1,56,130.5,178,171.5,407,949,1312,1390.5,1401,1269,591,367,4,0.783615,0.544884,0.785147,0.261966,0.002778,0.090623,0.829794,0.277569,0.232946,-1.217525,-0.422436,0.422436,4.124402,-0.341382,560935,5580100
1,334,288,327,367,620,1222,1509,1697,1700,1712,952.5,602,4,0.622416,0.369118,0.656441,0.277893,-0.025556,0.092797,0.887415,0.27466,0.237069,-0.868835,-0.247664,0.247664,2.713713,-0.170287,561045,5579980
1,401,372.25,399.25,430,689,1204,1397,1585.25,1620.25,1974.5,767,495,5.5,0.598919,0.348715,0.61436,0.244876,-0.015632,0.078118,0.767961,0.239171,0.19986,-0.955577,-0.355489,0.355489,3.136416,-0.23905,569605,5576545
1,756,797.25,807.75,888.75,1144.5,1318,1518,1634.25,1681,1751.75,764.5,522,7,0.386182,0.154514,0.398321,0.22679,-0.021292,0.073798,0.702525,0.210147,0.185202,-0.88834,-0.335923,0.335923,2.565584,-0.202985,566330,5576540
1,249,177,297,369,712,1418,1700,1981,2006,1972,1142,694,4,0.681703,0.433922,0.680666,0.296322,-0.027991,0.108881,0.954094,0.310072,0.273636,-0.924775,-0.212658,0.212658,2.324549,-0.145818,559950,5576825
1,921.25,795.5,573,319.5,350,434.75,514.75,453,515.25,1508.75,251.75,154,6.25,0.246159,0.1017,0.281062,0.045293,-0.025374,-0.010658,0.045869,0.034745,0.024905,-0.530579,-0.28442,0.28442,4.961045,-0.295402,561640,5573435
1,142,201.5,290,344,645,997.25,1259,1320,1501.25,2406,1211.25,767.5,4,0.579323,0.323557,0.637413,0.209161,-0.046981,0.065996,0.638743,0.222973,0.18205,-0.710546,-0.080319,0.080319,2.122797,-0.022125,562000,5577060
1,749.5,288.5,413,522.5,843.5,1395,1604,1923.5,1895.5,2386,1647,1040.5,4,0.563548,0.307324,0.563382,0.24353,-0.072368,0.085528,0.763093,0.250725,0.219854,-0.644375,-0.071613,0.071613,1.719211,0.003962,564455,5577095
1,248,178,292,276,527,1243,1449,1630,1663,1637,764,440,4,0.6922,0.445555,0.718164,0.268784,-0.009231,0.090715,0.85446,0.277224,0.236612,-1.032596,-0.314286,0.314286,3.060194,-0.233845,561060,5576325
1,228,356,507,576,898,1647.5,1980,2536,2423.5,1533,1453,949.5,4,0.619018,0.365469,0.60097,0.347248,-0.055516,0.130361,1.138342,0.356935,0.323575,-0.802348,-0.19289,0.19289,1.825122,-0.106299,559885,5573890
1,118.5,126.5,195,167,352,855,1007,1010.5,1226,1404,585.5,353,4,0.736342,0.494651,0.759149,0.192801,-0.006089,0.062675,0.579556,0.211451,0.166562,-1.070566,-0.304493,0.304493,4.334916,-0.244194,558255,5578830
1,199,273,373,430.5,712,1138.75,1355.5,1537.75,1636.5,1814,1241.5,775,4,0.558352,0.302169,0.596724,0.201118,-0.054833,0.060383,0.609643,0.202437,0.167243,-0.65692,-0.111171,0.111171,2.106275,-0.046755,557640,5582075
1,177,272,393,554,819,1188,1410,1696,1725,1654,1724,1108,4,0.51058,0.254942,0.515897,0.226356,-0.086674,0.07797,0.700957,0.240912,0.205228,-0.49453,-0.016966,0.016966,1.684061,0.052745,558385,5580690
1,264,286,414.5,584.5,897,1269,1531,1743,1830,1873,1966,1269,4,0.50444,0.249106,0.523386,0.222866,-0.099518,0.075308,0.68833,0.238519,0.202953,-0.451032,0.041387,-0.041387,1.517979,0.100405,558465,5580600
1,315.75,369.75,463.75,489,892.25,1236,1492.75,1473,1732,1946.5,1811,1301,7,0.504895,0.250187,0.560002,0.212098,-0.102658,0.054889,0.649369,0.211926,0.175868,-0.426596,0.099311,-0.099311,1.533992,0.109484,557855,5577695
1,294,263,377,453,773,1205.5,1362,1556,1616,1711,1223,798,4,0.558954,0.302646,0.57554,0.22123,-0.05167,0.070841,0.682409,0.230281,0.193494,-0.650106,-0.063158,0.063158,2.164115,-0.002819,559105,5575890
1,233,282,404,543,807,1104,1289,1489,1575,1670,1869,1289,5,0.456172,0.20514,0.479742,0.190847,-0.110254,0.062516,0.572486,0.209277,0.174305,-0.338962,0.113772,-0.113772,1.556629,0.156632,553805,5561190
1,159,206,381,376,675,1479,1803,2121,2145,1956,1207,714.5,4,0.68817,0.441106,0.674881,0.316801,-0.035233,0.118372,1.028186,0.325701,0.292691,-0.858201,-0.186153,0.186153,2.088215,-0.115168,558340,5567430
1,194,219.5,331.5,418,656,1003,1212,1448,1475,1654,1404,945,4,0.531534,0.275243,0.554729,0.20415,-0.071359,0.06634,0.620616,0.219615,0.180976,-0.496824,0.020154,-0.020154,1.967949,0.073534,554005,5561745
1,168,160,273.5,276,579,1333,1598,1844.5,1882,1860,955,511,4,0.73812,0.496628,0.741739,0.310008,-0.008863,0.112406,1.003608,0.323607,0.283705,-1.048902,-0.308998,0.308998,2.659417,-0.231321,554505,5561580
1,87,184,303.5,392,658.5,1008,1193,1403.5,1479.5,1496,1457.5,895,4,0.591985,0.336772,0.605024,0.226092,-0.061261,0.077088,0.7,0.246782,0.204749,-0.657741,-0.050502,0.050502,1.928609,0.00635,573270,5567325
1,262,289,362.5,364.5,663,1148.5,1264.75,1446.25,1512.5,1443,971.5,634,5.5,0.618176,0.365428,0.617998,0.232004,-0.034457,0.077272,0.721392,0.242902,0.205075,-0.811453,-0.193742,0.193742,2.432413,-0.135317,575675,5570920
1,204,285,425,463,849,1346,1586,1958,1980,1781,1510,931,4,0.601189,0.346546,0.621402,0.270197,-0.060511,0.094928,0.859574,0.287829,0.24896,-0.683066,-0.110278,0.110278,1.7666,-0.032359,576605,5569815
1,274,276,436,561,926,1274,1545,1797,1913,2150,1824,1162,4,0.563433,0.307205,0.567467,0.25972,-0.083381,0.089144,0.821665,0.269719,0.23214,-0.573333,-0.056679,0.056679,1.606061,0.01421,572095,5572270
1,90.5,209.5,330.5,422.25,742,1216,1418,1795,1756.5,1602,1206,751.75,4,0.614798,0.360956,0.61797,0.264103,-0.039214,0.097205,0.837524,0.282278,0.243137,-0.805739,-0.195816,0.195816,2.219847,-0.102902,573190,5566760
1,147,231.5,316,429.5,709,1179,1454,1673.5,1730,1680,1252,771,4,0.584498,0.328992,0.589694,0.228581,-0.042762,0.078431,0.709006,0.244634,0.205458,-0.75062,-0.157776,0.157776,2.232374,-0.056195,567460,5571095
1,186,256,411.5,455.5,848,1605,1909,2184.5,2226.5,1952,1198,786,4,0.6347,0.38275,0.64048,0.326161,-0.037425,0.110571,1.062051,0.302163,0.272383,-0.867212,-0.2447,0.2447,1.954584,-0.163629,569785,5569040
1,204,177,295,335.5,558,1047,1227,1327,1453,1913,1097,695,4,0.621374,0.367998,0.64785,0.210894,-0.044812,0.066513,0.645015,0.225138,0.183508,-0.685075,-0.088458,0.088458,2.422101,-0.023767,567215,5572005
