class,coastal_aerosol,blue,green,red,red_edge1,red_edge2,red_edge3,nir,narrow_nir,water_vapour,swir1,swir2,scl,NDVI,kNDVI,NDVI8a,EVI,TCG_GSO,TCG,LAI,SAVI,MSAVI,BUI,NDBI,NDMI,BAEI,BSI,x_coord,y_coord
1,320,326.5,380,391.5,733.5,1276,1496,1693,1769.5,1815.5,1186,683,4,0.618369,0.365762,0.640523,0.278326,-0.037451,0.08885,0.888982,0.271706,0.232895,-0.80672,-0.181592,0.181592,2.220639,-0.125709,560920,5585450
1,280.5,311.5,431,486.5,785,1342,1554.5,1702.5,1818.5,1867,1450.5,883,4,0.565573,0.30944,0.584828,0.245773,-0.061211,0.080626,0.771208,0.25021,0.215464,-0.639108,-0.077509,0.077509,1.842622,-0.015947,591025,5595235
1,648.5,534.75,659.25,695.5,1046.5,1500.5,1721.5,2135,1980.75,2331,1486.5,998.5,5.5,0.510557,0.258201,0.534161,0.285784,-0.07291,0.082787,0.915968,0.260385,0.226531,-0.682035,-0.180626,0.180626,1.632574,-0.106081,589365,5597680
1,766.5,762,803,830.25,1090.5,1443,1579,1678,1794.75,1840.5,1439,1122.5,5.5,0.444496,0.245416,0.469087,0.196573,-0.093608,0.042337,0.593202,0.178942,0.149259,-0.537145,-0.095229,0.095229,2.038699,-0.06202,562845,5583805
1,305,406,500,585,839,1279,1510.5,1698,1769,1733,1519,984,4,0.49854,0.243712,0.516286,0.225172,-0.077274,0.072404,0.696674,0.233281,0.198861,-0.528101,-0.058889,0.058889,1.77185,-0.000957,565720,5593920
1,377.5,357.5,436.5,402.25,764,1405,1705,1917.75,1901,2015.5,1223,725.5,4,0.648913,0.398864,0.655659,0.323018,-0.035739,0.102959,1.05068,0.307432,0.269568,-0.858063,-0.216751,0.216751,2.154663,-0.157784,566930,5587715
1,983,778,826,902.5,1391,2159,2456,2606,2827,3162,2119,1373,4,0.482035,0.228266,0.513632,0.34786,-0.108864,0.100821,1.140557,0.299032,0.267419,-0.591003,-0.094104,0.094104,1.302981,-0.041381,559455,5590770
1,172,227.5,323.25,261.75,571.5,1448.5,1770.5,1885.5,1972,1985,953,509,4,0.751645,0.511378,0.76024,0.328857,-0.010734,0.111538,1.071804,0.327645,0.288699,-1.05413,-0.311136,0.311136,2.585018,-0.24985,563680,5593685
1,387.5,383,454,514,857.5,1301.5,1514,1704,1835.5,1879,1572.5,974.5,4,0.530672,0.275595,0.556004,0.245679,-0.077437,0.077262,0.770866,0.242075,0.206359,-0.56015,-0.040413,0.040413,1.740009,0.010947,560820,5585415
1,380,259.5,372.5,475.5,731,1120,1279,1414,1551.5,1822,1369,903,4,0.508097,0.252578,0.529568,0.199548,-0.065878,0.06325,0.603966,0.210368,0.174794,-0.547539,-0.022722,0.022722,1.978215,0.02698,563160,5585135
1,255.5,247.5,287.75,266.25,473.5,1100,1347.5,1397.75,1502,1779.5,798.5,469,4,0.646186,0.394873,0.690948,0.240352,-0.022219,0.072809,0.751592,0.24487,0.200454,-0.948901,-0.252942,0.252942,3.195548,-0.200263,565675,5594035
1,361,382,475.5,609,909.5,1257.5,1455,1652.5,1776,1979.5,1681.5,1090.5,6,0.46157,0.209997,0.488591,0.207647,-0.089209,0.065036,0.633266,0.212809,0.179432,-0.461809,-0.004413,0.004413,1.774724,0.052871,569160,5591680
1,202,240.5,340,232,515,1404,1695,1804,1903,1666,621,315.5,4,0.779901,0.54289,0.778591,0.350305,0.012315,0.113953,1.149402,0.337311,0.296807,-1.245496,-0.470091,0.470091,3.381485,-0.402455,561705,5590850
1,959.5,555.5,659.75,675,1062.5,1706,2038.5,2236,2277,3350.5,1799,1150,4,0.524512,0.272537,0.531859,0.325128,-0.086468,0.09463,1.058314,0.28962,0.256296,-0.612672,-0.106473,0.106473,1.498074,-0.066157,560550,5592085
1,313,394.5,469.5,490.5,763.5,1294,1456.5,1702,1709.5,1788.25,1345,858,4,0.557945,0.302025,0.576362,0.242146,-0.062479,0.076712,0.758084,0.24375,0.206211,-0.644601,-0.086763,0.086763,1.86433,-0.036154,580705,5585425
1,604.5,621.75,689.25,781.75,1073.25,1375,1505.5,1771,1773.75,1776.5,2224.5,1530,5,0.423369,0.177431,0.429028,0.211885,-0.129884,0.056789,0.648599,0.208448,0.175619,-0.296496,0.101714,-0.101714,1.34428,0.109733,581025,5588025
1,535,524.5,577,578.5,870,1337,1539,1670,1712,1883,1701,1131,4.5,0.49357,0.238904,0.530456,0.236664,-0.090805,0.061469,0.73825,0.219853,0.184801,-0.483967,-0.005111,0.005111,1.569359,0.01213,580380,5585790
1,1093,782,900,929,1314,1772,1900,1500,2110,2676,1063,843,7,0.483458,0.229567,0.489701,0.242149,-0.037657,0.081462,0.758094,0.2555,0.214273,-0.869414,-0.345055,0.345055,2.001528,-0.270671,575990,5589330
1,322,360,461.5,525.25,911.25,1278,1460.75,1604.75,1712,1951,1756.5,1126,4,0.515457,0.259958,0.541244,0.22821,-0.092369,0.067838,0.707664,0.230509,0.194168,-0.474715,0.044541,-0.044541,1.595984,0.072116,573970,5575945
1,272,269.5,333,346.5,576,962,1211.5,1192,1352,1624,979,664.5,4,0.600705,0.346529,0.587226,0.190033,-0.039894,0.058935,0.569539,0.204507,0.163263,-0.719565,-0.110612,0.110612,2.517953,-0.059504,572160,5580780
1,256,305.75,388.75,429.5,830,1345.25,1558.75,1687.25,1821.75,1731,1615,1052,4,0.568559,0.312503,0.629024,0.249237,-0.076041,0.078257,0.783739,0.252682,0.215616,-0.589385,-0.012121,0.012121,1.711476,0.027898,573340,5577820
1,327,350,453.5,528,878,1335,1502,1600,1716,1843,1715,1100,4,0.512846,0.257574,0.526827,0.2151,-0.09102,0.066999,0.66023,0.227601,0.19224,-0.459404,0.054844,-0.054844,1.651973,0.07828,573210,5577800
1,147.5,206.5,269.5,276,544.5,1052.5,1284.5,1402.5,1527,1509,1003.5,589.5,4,0.679269,0.431581,0.693241,0.252535,-0.029218,0.079132,0.79567,0.258566,0.21541,-0.864081,-0.185887,0.185887,2.645603,-0.128048,564205,5576130
1,365,430,538,648.5,923,1210.5,1422,1607,1708.5,1804.5,1934,1305.75,5,0.433435,0.18669,0.45798,0.198486,-0.114711,0.05623,0.600123,0.201435,0.169221,-0.332356,0.096688,-0.096688,1.491116,0.123377,563005,5581490
1,259.5,279.5,338,312,607,1222,1442.5,1579.5,1624,1774,977.5,578,4,0.675641,0.428021,0.70462,0.279343,-0.023984,0.087833,0.892662,0.276003,0.234419,-0.917837,-0.255558,0.255558,2.643289,-0.188856,560935,5580100
1,320.5,405,463,524,927.5,1440,1700.5,1907.5,1959,2068.5,1572,982,4,0.573501,0.318416,0.589211,0.285856,-0.065348,0.089286,0.916228,0.272599,0.236608,-0.680424,-0.123332,0.123332,1.778137,-0.072454,561045,5579980
1,313,361,410.5,414.5,719,1381,1618,1823,1847,1906,1184,711.5,4,0.632945,0.380479,0.638169,0.299032,-0.03674,0.095579,0.963897,0.284094,0.246931,-0.838619,-0.195863,0.195863,2.143429,-0.145164,569605,5576545
1,203.5,256.5,331.75,367.25,656.5,1160,1395,1509,1600,1580,1290,801,4,0.592361,0.337761,0.607517,0.236154,-0.053828,0.075495,0.736404,0.242711,0.203813,-0.671223,-0.067988,0.067988,2.11803,-0.011521,566330,5576540
1,265,312,393.5,432,775,1380.5,1636.5,1876.5,1927.5,1910.5,1455.5,901.5,4,0.62736,0.374448,0.639576,0.294913,-0.054257,0.098919,0.948995,0.293637,0.256947,-0.757008,-0.129109,0.129109,1.865045,-0.069687,559950,5576825
1,477,858,811,798,1147,1674,1908,2188,2282,2015,1653,951,5.5,0.510131,0.254514,0.481542,0.32603,-0.07603,0.08597,1.061576,0.261261,0.230634,-0.647922,-0.162799,0.162799,1.538057,-0.116862,562635,5574695
1,312,274,295,255,424,927,1173,1158,1251,2019,851,553,4,0.62592,0.372891,0.670916,0.231271,-0.038971,0.043361,0.718739,0.171186,0.133858,-0.647126,-0.372034,0.372034,2.873339,-0.219766,561640,5573435
1,320,510,692,882,1081.5,1296,1387,1727,1565.5,1528.5,1458.5,1018,6,0.370105,0.138392,0.365765,0.169891,-0.084834,0.056126,0.496665,0.17515,0.1499,-0.397721,-0.079552,0.079552,1.987847,-0.001227,575475,5591825
1,344.5,333.5,418.25,486.5,850.5,1315.5,1501,1687,1802.5,2452.5,1679.5,1060,4,0.544657,0.288392,0.577616,0.239494,-0.078921,0.074253,0.748488,0.244519,0.20705,-0.532052,0.005685,-0.005685,1.658786,0.040641,562000,5577060
1,419,478,554.5,661.5,996,1534,1819,2050,2172,2358,1964,1246,4,0.504339,0.249017,0.532677,0.287241,-0.096763,0.092354,0.921239,0.279459,0.243695,-0.56342,-0.028439,0.028439,1.4761,0.012762,564455,5577095
1,197,241,316.5,287.5,582,1208,1476.5,1633,1653,1663.5,901,498.5,4,0.700623,0.455301,0.705368,0.277752,-0.017912,0.092859,0.886907,0.284233,0.241355,-0.980106,-0.276583,0.276583,2.645021,-0.218269,561060,5576325
1,306.5,378.75,490,542.5,993,1654,1869,2128.75,2263.5,1867.5,1741,1047.5,4,0.589471,0.334487,0.60881,0.309886,-0.0712,0.107708,1.003167,0.309522,0.276016,-0.683616,-0.081449,0.081449,1.610707,-0.030901,559885,5573890
1,427,500.5,550,594,919,1305,1484,1679.5,1769,2119,1720,1111.5,5.5,0.480889,0.227709,0.512272,0.225207,-0.091152,0.061125,0.696799,0.213781,0.17909,-0.475857,-0.011664,0.011664,1.586394,0.006016,557640,5582075
1,197.5,240,287.5,274,495.5,1063.5,1238.5,1285,1420.5,1539,730,392,4,0.673946,0.425348,0.684002,0.231552,-0.015607,0.066476,0.719756,0.225288,0.185387,-0.942456,-0.261972,0.261972,3.334466,-0.214449,558255,5578830
1,381,452,525,628,972,1382,1601,1851,1942,1880,2036,1258,4,0.485577,0.231511,0.504626,0.249282,-0.107179,0.078939,0.783902,0.250236,0.21522,-0.444766,0.038598,-0.038598,1.418721,0.073577,558385,5580690
1,425,461.5,538,655,1003,1426,1615,1900,1960,2005,2151,1351,4,0.484078,0.230135,0.508786,0.248383,-0.114352,0.077312,0.78065,0.246394,0.21267,-0.418409,0.072914,-0.072914,1.362887,0.092452,558465,5580600
1,413,532,581.5,600,939,1342,1491,1710,1780,1668,1859,1194,7,0.485577,0.231679,0.492051,0.239293,-0.10096,0.064459,0.747762,0.226792,0.191115,-0.458817,0.034822,-0.034822,1.509107,0.049011,557855,5577695
1,397,413,484,537,869,1293,1503,1710,1784,1898,1698,1077,4,0.511568,0.255888,0.534257,0.23626,-0.086057,0.069632,0.736788,0.230785,0.195314,-0.504079,0.006375,-0.006375,1.645608,0.039885,559105,5575890
1,274.5,403.5,533.5,720.5,1008.5,1314.5,1485.5,1737.5,1819.5,1842,2305.5,1552,5,0.415315,0.170798,0.434497,0.197831,-0.136953,0.059208,0.597754,0.206791,0.17515,-0.281406,0.134638,-0.134638,1.314079,0.166901,553805,5561190
1,315,447,530,576,895,1526,1711,2060,2013,2029,1688,1023,4,0.561429,0.305162,0.554633,0.317639,-0.069623,0.094224,1.031219,0.284291,0.251559,-0.673458,-0.121977,0.121977,1.585951,-0.07318,558340,5567430
1,242.5,331.25,452.25,563.5,843.5,1225.5,1390.5,1650.75,1694.5,1738.5,1784.75,1169.5,4.5,0.484645,0.230868,0.504778,0.206803,-0.094779,0.063869,0.630214,0.216709,0.180571,-0.426986,0.053827,-0.053827,1.599664,0.100818,554005,5561745
1,193,234,313.75,297.75,618.5,1327.5,1593,1767.75,1825.75,1829.5,1026,569,4,0.711318,0.466852,0.721261,0.308181,-0.018994,0.103732,0.997,0.308906,0.268897,-0.973436,-0.262535,0.262535,2.484025,-0.199673,554505,5561580
1,256.5,311.25,393.75,453,756,1142.25,1350.75,1530,1637.75,1640,1403,877.5,4,0.553547,0.297391,0.573945,0.229737,-0.06628,0.07069,0.713188,0.234354,0.19674,-0.589128,-0.033074,0.033074,1.947138,0.007519,575675,5570920
1,328,387,481.5,568.5,868,1160,1335,1520.5,1618.5,1594,1607,1013.5,4,0.511385,0.255715,0.531001,0.211965,-0.077603,0.068575,0.64889,0.226862,0.189347,-0.502591,0.002447,-0.002447,1.754051,0.042293,573270,5567325
1,348,413,499.5,532.5,885,1400.25,1631,1838.75,1878,1967,1728.5,1082,4,0.546422,0.290702,0.561072,0.269981,-0.08149,0.082189,0.858793,0.261852,0.226007,-0.595494,-0.045431,0.045431,1.644393,-0.007895,576605,5569815
