class,coastal_aerosol,blue,green,red,red_edge1,red_edge2,red_edge3,nir,narrow_nir,water_vapour,swir1,swir2,scl,NDVI,kNDVI,NDVI8a,EVI,TCG_GSO,TCG,LAI,SAVI,MSAVI,BUI,NDBI,NDMI,BAEI,BSI,x_coord,y_coord
1,318.5,288,432,278,775,2413,3061,3019,3254,3324,1666,823,4,0.807298,0.572824,0.817822,0.532591,-0.012204,0.191558,1.808915,0.48198,0.475471,-1.089441,-0.283616,0.283616,1.547809,-0.249726,560050,5595990
1,361.5,454.5,696.5,716,1268.5,2419.25,2839.5,3010.75,3174.5,3107.5,2722,1640,4,0.604338,0.349945,0.624991,0.408381,-0.118659,0.150342,1.359521,0.386345,0.365704,-0.670725,-0.058789,0.058789,1.076876,-0.015769,563315,5596735
1,330,349.5,462.5,323,728,2423,3063.5,3240,3390,3333.5,1620,737.5,4,0.818817,0.585155,0.82254,0.555071,0.002207,0.207113,1.890247,0.502804,0.503556,-1.165174,-0.339143,0.339143,1.573993,-0.300899,559910,5596115
1,254.5,243,404.5,255,703,2732,3459,3401,3811.5,3764.5,1719.5,751,4,0.853857,0.622294,0.868858,0.622234,0.011307,0.232833,2.133243,0.537699,0.551444,-1.209969,-0.369814,0.369814,1.538383,-0.333813,558260,5591635
1,288,348.25,475.75,308,744.5,2641.5,3338,3535,3650,3951,1639,715,4,0.840526,0.608373,0.847743,0.611679,0.014752,0.233709,2.095056,0.549596,0.570011,-1.208502,-0.373665,0.373665,1.554145,-0.341603,558960,5591085
1,276,253,428,278,721,2489,3144,3310,3386,3120,1427,813,4,0.858812,0.627667,0.850809,0.58585,0.012971,0.221821,2.001607,0.537628,0.553836,-1.234477,-0.3797,0.3797,1.765616,-0.348311,585745,5600360
1,257,247.25,404.75,285.75,722,2132,2549,2707.5,2847,2813,1384,609,4,0.813591,0.579571,0.823223,0.482779,-0.001813,0.177674,1.628696,0.454683,0.440555,-1.128963,-0.350124,0.350124,1.846043,-0.310019,590245,5595720
1,211,255,424,308,740,2161,2601,2763,2894,3006,1467,646,4,0.80296,0.568044,0.809113,0.487354,-0.00423,0.177191,1.645247,0.454902,0.441394,-1.112346,-0.335233,0.335233,1.744409,-0.290874,590525,5595645
1,176.25,234,430,228.25,690,2690,3431,3588,3682.5,3098,1512.5,687.5,4,0.888739,0.658293,0.889534,0.640064,0.024649,0.246632,2.197753,0.571791,0.603764,-1.275152,-0.408095,0.408095,1.673885,-0.365055,589470,5598365
1,226,228,381,258,692,2160,2622,2733,2902,2894,1399,629,4,0.829696,0.59695,0.840615,0.491263,-0.001623,0.179001,1.659389,0.458407,0.446436,-1.141847,-0.334878,0.334878,1.824522,-0.297388,590375,5595735
1,307,235.5,410,241,729,2335.5,2959,3140,3212,3266,1402.5,651,4,0.863338,0.632368,0.872606,0.567047,0.010316,0.210609,1.933576,0.519708,0.527881,-1.213007,-0.371969,0.371969,1.751449,-0.340262,585435,5599930
1,298.5,245.5,431.5,263,748,2590.5,3278.5,3287,3506,3554.5,1481.5,659,4,0.860062,0.628965,0.871062,0.588248,0.013077,0.224614,2.010281,0.536156,0.550955,-1.214784,-0.371237,0.371237,1.64342,-0.335709,585455,5600045
1,218,226.75,368.25,257.5,706.5,1900.5,2284.5,2494.5,2626.5,3078,1386,692,4,0.818251,0.584532,0.835928,0.461121,-0.009942,0.162537,1.550335,0.434258,0.413837,-1.091963,-0.313866,0.313866,1.807205,-0.273251,591320,5595820
1,230,215.5,378.25,241,669.5,2369.75,2963,3044,3176,3278,1338.5,657,4,0.861543,0.630506,0.871187,0.547444,0.010722,0.205819,1.862652,0.509313,0.512858,-1.22401,-0.372565,0.372565,1.80935,-0.332116,585495,5599865
1,211,216,377,240,668,2312.5,2843.5,2847,3141.5,3006,1462.5,633,4,0.847764,0.616105,0.858735,0.51767,0.006986,0.189618,1.75493,0.483858,0.477598,-1.180251,-0.342471,0.342471,1.761308,-0.313906,590490,5595710
1,294,237,402,256.5,690,2562,3166,3314,3511,3750,1504,685,4,0.841161,0.60914,0.851852,0.578197,0.010047,0.221935,1.973918,0.528303,0.538664,-1.20721,-0.368421,0.368421,1.688358,-0.331579,560630,5588020
1,235.5,235.5,390.5,257,704.5,2213,2729.5,2903,3067.5,3068,1382,603,4,0.842428,0.610313,0.849519,0.526303,0.011266,0.197536,1.786165,0.491418,0.487988,-1.200796,-0.382648,0.382648,1.836057,-0.337077,590740,5595500
1,218,246,414,292,720,2140,2646,2768,2952,3019,1531,681,4,0.805737,0.571139,0.821638,0.480279,-0.00882,0.175915,1.619648,0.452162,0.435884,-1.098477,-0.309338,0.309338,1.697334,-0.265718,589945,5595620
1,203,269,430,303,764,2145,2686,2822,2933.5,3003,1406,680,4,0.801827,0.566889,0.812316,0.489205,-0.004258,0.180554,1.651943,0.464706,0.453215,-1.129105,-0.351835,0.351835,1.785256,-0.286468,590960,5595240
1,185,214.5,384,250,693.5,1943,2511,2555,2724,2889,1166,597,4,0.824938,0.591859,0.839182,0.451557,-0.001304,0.166128,1.515735,0.432492,0.412482,-1.151278,-0.347805,0.347805,1.934254,-0.286797,591025,5595235
1,260,235,392.5,275.5,710,2262,2799,2890,3043,3059,1549,735,4,0.819182,0.585676,0.836015,0.50189,-0.004398,0.175521,1.697836,0.451953,0.436154,-1.131284,-0.313758,0.313758,1.710563,-0.267925,560920,5585450
1,226,220.75,406.25,267.25,671,2244,2870,3059,3214,3051.25,1399,595,4,0.847877,0.616221,0.855722,0.533285,0.01651,0.205906,1.811423,0.499036,0.498702,-1.217864,-0.387175,0.387175,1.811547,-0.335546,589365,5597680
1,268.5,247.5,455,267.5,784,2718.5,3309,3512,3454,3191,1601,713.5,4,0.858813,0.627653,0.861303,0.628323,0.020431,0.241115,2.155274,0.558403,0.579067,-1.259999,-0.408916,0.408916,1.591097,-0.373295,565720,5593920
1,245,222,391,215,661,2423,3002.5,3061,3229,3259.5,1158,491,4,0.866992,0.636146,0.874889,0.561305,0.029764,0.205893,1.9128,0.508542,0.511779,-1.316172,-0.454344,0.454344,2.048144,-0.413024,563680,5593685
1,232,230,447.5,207,799,3140,3791,3952,4094,3995,1628,665,4,0.898943,0.668538,0.903001,0.690166,0.033946,0.276552,2.37902,0.612795,0.663582,-1.309153,-0.417438,0.417438,1.545802,-0.391015,562845,5583805
1,296.5,240,388.75,244.75,712,2164,2709.5,2825.25,2966,3014.5,1329.5,637.5,4,0.836174,0.603848,0.844803,0.501328,0.001763,0.177309,1.695804,0.462825,0.450168,-1.161797,-0.355892,0.355892,1.883032,-0.30557,566930,5587715
1,429,252,427,308.5,830,2615,3298,3379,3556,3672,1619,851,4,0.816637,0.582934,0.828544,0.548234,-0.004594,0.214234,1.865512,0.512847,0.51744,-1.144444,-0.334979,0.334979,1.560036,-0.302148,559455,5590770
1,354,252,430,302,806.5,2548,3063,3225,3416,3309,1784.5,831,4,0.835975,0.60318,0.837968,0.556804,-0.002716,0.191485,1.896518,0.476206,0.470731,-1.150217,-0.32387,0.32387,1.47699,-0.281788,560820,5585415
1,255,225,397.5,247.5,692.5,2135,2544,2586,2784,2811,1323.5,614,4,0.825597,0.592565,0.828324,0.474921,-0.000178,0.167766,1.600264,0.444413,0.426312,-1.15833,-0.343599,0.343599,1.87427,-0.303402,563160,5585135
1,254,234.25,409.5,232.5,687,2119,2596,2708,2854,2874,1245,591.5,4,0.821296,0.587949,0.838624,0.497459,0.004627,0.17708,1.681807,0.4538,0.439304,-1.177597,-0.373861,0.373861,1.98793,-0.326433,565675,5594035
1,246,235,425,230,711,2697,3360,3473,3703,3831,1469,623,4,0.868936,0.638152,0.880725,0.615028,0.01893,0.235662,2.10717,0.549719,0.569646,-1.267358,-0.400295,0.400295,1.732749,-0.367843,569160,5591680
1,265,197.5,351.5,208,547,1733,2132.5,2180,2321,2223,843,392,4,0.826264,0.593241,0.8323,0.413628,0.017744,0.144097,1.378508,0.400009,0.369161,-1.285659,-0.468646,0.468646,2.667824,-0.414268,561705,5590850
1,223.5,226,368.25,245.25,631,2119.5,2627.75,2749.5,2865.75,2903,1362.5,628,4,0.831447,0.598812,0.843381,0.493466,0.002977,0.180758,1.667361,0.461389,0.44844,-1.171403,-0.344399,0.344399,1.848965,-0.309755,580705,5585425
1,351,351.25,484.25,310.25,779,2939.5,3682.5,3929.5,4006.5,3938,1755.5,782,4,0.852312,0.620829,0.852597,0.68991,0.017774,0.262228,2.378095,0.581948,0.61546,-1.233467,-0.381949,0.381949,1.496912,-0.350206,560550,5592085
1,224.5,227,429.5,234,705.25,2663,3269,3367.5,3457,3367,1715.5,771.25,4,0.866043,0.635156,0.868091,0.592835,0.005113,0.227412,2.026878,0.541952,0.558728,-1.196754,-0.339701,0.339701,1.521128,-0.317031,581025,5588025
1,243,245.5,401,249.5,663.5,2430.5,3006.5,2968,3225,3133.5,1478,666.5,4,0.842062,0.610093,0.851886,0.532868,0.000302,0.194624,1.809918,0.490023,0.48655,-1.167741,-0.334438,0.334438,1.69664,-0.302579,580380,5585790
1,237.5,254,369,237,600.5,1873.5,2325,2348.5,2633,2810.5,1102.5,520.5,4,0.820901,0.587521,0.833634,0.44604,0.012569,0.15435,1.495771,0.418007,0.392289,-1.241568,-0.417596,0.417596,2.212073,-0.37183,575990,5589330
1,241,214.5,442.5,229.5,824,3161,4095,4274,4359,4234,1870,823,4,0.893989,0.663597,0.89673,0.725425,0.025386,0.297015,2.506586,0.627428,0.684716,-1.275831,-0.387725,0.387725,1.39221,-0.362781,573970,5575945
1,229,202,359,221,671,1895,2315,2339,2586,3134,1342,618,4,0.821702,0.588387,0.837533,0.43387,-0.013639,0.143958,1.451743,0.402058,0.371519,-1.093528,-0.280045,0.280045,1.928053,-0.243608,572160,5580780
1,213.5,190.5,351.75,212.5,675.5,2390.5,3012.25,3035.5,3315,3295.75,1529,675,4,0.871184,0.640459,0.87898,0.540539,0.013857,0.208484,1.837669,0.510566,0.515,-1.237184,-0.373315,0.373315,1.731615,-0.335689,573340,5577820
1,221,200,361,216,679,2438,3151,3244,3423,3748,1617,683,4,0.872316,0.641557,0.878677,0.567183,0.012196,0.222498,1.934067,0.532372,0.545574,-1.232532,-0.361768,0.361768,1.627076,-0.331047,573210,5577800
1,213,222,456,250,705,2234,2657,2746,2910,2849,1292,599,4,0.825358,0.592169,0.839744,0.478548,0.003163,0.162585,1.613386,0.433871,0.412149,-1.155408,-0.36337,0.36337,1.939614,-0.332108,564205,5576130
1,242,237,364,260,622,2020,2402,2474,2656,3208,1293,592,4,0.813218,0.579244,0.825962,0.431242,-0.001107,0.15365,1.442234,0.418794,0.393058,-1.135723,-0.328897,0.328897,1.9765,-0.292084,560935,5580100
1,233,232,422,223,770,2904,3618,3666,3906,3927,1751,761,4,0.878564,0.648018,0.885398,0.659564,0.015387,0.246929,2.268303,0.564488,0.591052,-1.244178,-0.370162,0.370162,1.492814,-0.342548,563005,5581490
1,251,243,413.5,262,750,2638,3148,3259,3473,3617,1615,713,4,0.849466,0.617894,0.857867,0.582512,0.008289,0.219875,1.989529,0.525849,0.536415,-1.199389,-0.356408,0.356408,1.614711,-0.323194,561045,5579980
1,192,173,315.5,202.5,615,2138.5,2738,2852,2983,3007,1278,563.5,4,0.869091,0.638311,0.873932,0.528279,0.014903,0.191049,1.793314,0.482054,0.475388,-1.250592,-0.393829,0.393829,2.024026,-0.354356,569605,5576545
1,231,208.5,428.5,203,752,3025,3825,4054,4239,4141,1630,683,4,0.904203,0.673752,0.910086,0.701747,0.034858,0.286497,2.420921,0.618788,0.658487,-1.329708,-0.43352,0.43352,1.562044,-0.400645,566330,5576540
1,319.5,276.5,426.5,285.5,943.5,2134,2636,3079.5,2988.5,3147.5,2059,1116,4,0.817825,0.584145,0.810513,0.526993,-0.027186,0.198812,1.788659,0.494479,0.493178,-1.079018,-0.247464,0.247464,1.356019,-0.21407,575475,5591825
1,249,221,395,238,703,2705,3312,3374,3694,3826,1561,689,4,0.858655,0.627504,0.870949,0.600582,0.012183,0.225668,2.054904,0.534665,0.546779,-1.210665,-0.364551,0.364551,1.652884,-0.325732,559950,5576825
1,258.5,245.25,416,280,766,2658,3351,3529.25,3669,3140,1636,760.5,4,0.851887,0.620402,0.856689,0.613031,0.021315,0.240801,2.099945,0.549053,0.567078,-1.250772,-0.400607,0.400607,1.589583,-0.355027,562635,5574695
1,288,235.5,412,260.5,857.5,2260.5,2597.5,2463.5,2884.5,2658,1793.5,919,4,0.80608,0.571461,0.833602,0.446836,-0.01999,0.155797,1.498651,0.421453,0.399812,-1.026935,-0.25535,0.25535,1.475717,-0.204598,561640,5573435
1,341,244.5,436.5,317,858,2526,3087,3291,3370,3597,1929,949,4,0.813814,0.579887,0.817053,0.551605,-0.030681,0.203653,1.877708,0.496456,0.495388,-1.039236,-0.231249,0.231249,1.363849,-0.192711,562000,5577060
1,384,281.75,457.5,326.75,843,2371.5,2896,3010,3159,3355,1858,867.5,4,0.806372,0.571817,0.817838,0.506347,-0.018098,0.191909,1.713963,0.479874,0.473783,-1.061129,-0.274127,0.274127,1.437465,-0.242532,564455,5577095
1,220.5,206.5,370,227.5,676.5,2262,2797.5,2932,3041,3067,1262,571.5,4,0.856887,0.625661,0.861819,0.521412,0.016685,0.197036,1.768468,0.491694,0.488477,-1.254574,-0.400702,0.400702,1.980405,-0.358179,561060,5576325
1,343,264,463,302,821,2721,3402,3611,3736,3629,1836,824.75,4,0.841425,0.609419,0.846922,0.617742,-0.001185,0.235904,2.116992,0.53727,0.550181,-1.163311,-0.330277,0.330277,1.436033,-0.29466,559885,5573890
1,210,273,428,275,712,2325,2906,2833,3200,3554,1596,750,4,0.830453,0.597609,0.844647,0.503197,-0.007781,0.183345,1.702569,0.469693,0.459197,-1.117067,-0.299137,0.299137,1.622951,-0.263743,557640,5582075
1,231,206,325,212,568,1848,2300,2297,2596,2668,1133,541,4,0.815267,0.581456,0.827586,0.430689,-0.002935,0.145662,1.440232,0.402242,0.375835,-1.133189,-0.334677,0.334677,2.188615,-0.293818,558255,5578830
1,246,225,424,267,722,2403,2968,3107,3333,3399,1609,737,4,0.84833,0.616701,0.855267,0.538433,0.00217,0.203747,1.830049,0.501216,0.501678,-1.170385,-0.329436,0.329436,1.59161,-0.293831,558385,5580690
1,331,228.5,443,277,793,2717.5,3283,3419,3585,3597,1791,824,4,0.84843,0.616806,0.856901,0.560944,-0.000399,0.215188,1.911494,0.51755,0.524124,-1.166168,-0.314593,0.314593,1.466932,-0.27843,558465,5580600
1,393.5,309.5,504.5,310,779.5,2918.5,3670,3828,3960,3942.5,1782,805,4,0.835606,0.602977,0.841546,0.67036,0.016469,0.265119,2.307363,0.593997,0.630653,-1.219691,-0.383252,0.383252,1.455791,-0.358446,557855,5577695
1,315.5,244,417,263,708.5,2509,3135.5,3173,3456.5,3584.5,1602,713,4,0.853771,0.622407,0.865254,0.552159,0.006616,0.204081,1.879712,0.506149,0.508487,-1.193747,-0.338791,0.338791,1.618277,-0.306518,559105,5575890
1,284.5,231.5,442,231,726.5,3025,3782,3930,4112,3970,1744.5,711,4,0.891434,0.661029,0.895469,0.669496,0.022512,0.271075,2.304236,0.600331,0.645191,-1.262397,-0.38319,0.38319,1.484837,-0.354001,553805,5561190
1,581,565,637,400,849,2631,3282,3518,3670,3753,1670,765,4,0.808515,0.574154,0.816592,0.607641,0.007266,0.217468,2.080445,0.509451,0.51332,-1.205034,-0.390448,0.390448,1.506964,-0.32667,558340,5567430
1,224.5,209,399,212.5,670,2887,3685,3840,3976.25,4005,1655.5,679,4,0.89579,0.665396,0.897963,0.660398,0.031724,0.269351,2.271321,0.598967,0.643558,-1.303309,-0.406385,0.406385,1.55894,-0.379091,554005,5561745
1,241.5,216.5,368,226,640,2397,3026.5,3142.5,3312.5,3314.5,1297.5,554.75,4,0.86623,0.635333,0.872788,0.559583,0.026609,0.215685,1.906573,0.519559,0.527364,-1.296031,-0.426519,0.426519,1.934132,-0.388008,554505,5561580
1,219.5,205.75,357.25,220.25,672.5,2651.5,3394.25,3476.75,3744.5,3717.5,1525,650,4,0.880373,0.64982,0.888729,0.614415,0.022276,0.241708,2.104955,0.558078,0.583149,-1.25799,-0.396123,0.396123,1.700283,-0.359233,575675,5570920
1,198,196.5,370.25,209.25,710.75,2660.75,3463.5,3505,3773.5,3779.5,1630.5,688.25,4,0.889169,0.658737,0.894433,0.611573,0.020337,0.242406,2.094671,0.561421,0.588114,-1.261703,-0.391152,0.391152,1.602227,-0.351644,573270,5567325
1,235,225,396,248.5,732,2620,3277,3311,3519,3731,1639,724,4,0.860884,0.629822,0.867634,0.587136,0.008243,0.225945,2.006259,0.535044,0.547092,-1.206667,-0.352256,0.352256,1.571223,-0.321251,576605,5569815
1,293,206,369,256,739,2426,2979,3142,3296,3264,1733,774,4,0.827789,0.594912,0.841355,0.545503,-0.015724,0.208818,1.85563,0.510573,0.513985,-1.07649,-0.290787,0.290787,1.537947,-0.252782,572095,5572270
1,229,222,375,218,701,3024,3965,4092,4326,4266,1625,655,4,0.896976,0.666582,0.899798,0.681083,0.03948,0.287052,2.34616,0.615759,0.665798,-1.335691,-0.435257,0.435257,1.588206,-0.409226,573190,5566760
1,194,177.75,323.75,200.25,622,2538,3314.5,3457,3654,3836,1571,660,4,0.888117,0.657651,0.894746,0.605546,0.024601,0.241979,2.072864,0.560452,0.586524,-1.269253,-0.397503,0.397503,1.696563,-0.368803,567460,5571095
