class,coastal_aerosol,blue,green,red,red_edge1,red_edge2,red_edge3,nir,narrow_nir,water_vapour,swir1,swir2,scl,NDVI,kNDVI,NDVI8a,EVI,TCG_GSO,TCG,LAI,SAVI,MSAVI,BUI,NDBI,NDMI,BAEI,BSI,x_coord,y_coord
1,212,238.5,411.5,228,814,2594.5,3273,3215,3509,3634,1729,865,4,0.859791,0.628654,0.873046,0.545508,-0.009685,0.204436,1.85565,0.497677,0.496761,-1.142466,-0.283384,0.283384,1.544856,-0.254443,567695,5601965
1,135.5,195,338.5,211,542,1713.5,2114,2424,2234.5,2422.5,828.5,398.5,4,0.831156,0.598461,0.824548,0.452562,0.015778,0.162442,1.519369,0.435045,0.412927,-1.263515,-0.443674,0.443674,2.739398,-0.391526,565540,5600105
1,131,175,313.5,178.5,515.5,1724.5,2212,2396.5,2355,2460,962.5,449,4,0.855262,0.623965,0.862895,0.453835,0.014905,0.162476,1.523974,0.435998,0.414607,-1.268262,-0.413179,0.413179,2.56692,-0.377302,565595,5600120
1,203,242,370,222,541,1688,2074,2118,2218,2349,837,412,4,0.810517,0.576322,0.811321,0.395713,0.010461,0.134586,1.313689,0.386697,0.351979,-1.23498,-0.414796,0.414796,2.530186,-0.375409,553835,5585190
1,203.5,255.5,408,235.5,655,2282,2848,2996.5,3105,3431.5,1273.5,580.5,4,0.854394,0.623059,0.862707,0.544286,0.011575,0.201128,1.851226,0.499753,0.499655,-1.232634,-0.380941,0.380941,1.915591,-0.348031,558870,5588815
1,171,238,397,236,677,2478,3310,3516,3581,3146,1420,659,4,0.876993,0.646416,0.875843,0.627469,0.025812,0.246265,2.152182,0.56874,0.599443,-1.285432,-0.405134,0.405134,1.768524,-0.371657,558500,5587445
1,190,233,359,219,602.5,1929,2394,2649,2586,2437,1156.5,533,4,0.843759,0.611885,0.846922,0.494934,0.011231,0.17738,1.672672,0.462889,0.45001,-1.219499,-0.388344,0.388344,2.092506,-0.346901,558905,5590080
1,208,197,351,195.5,632,2586,3361,3427.5,3653,3659,1469,633,4,0.891144,0.660745,0.896764,0.607314,0.023981,0.2378,2.079263,0.558747,0.585221,-1.283412,-0.388867,0.388867,1.768754,-0.361646,556470,5597435
1,179.5,216.5,324,205,497,1728,2135.5,2240.5,2323.5,2187,951.5,441,4,0.840151,0.608066,0.842491,0.427289,0.011124,0.149229,1.42793,0.413353,0.385632,-1.233982,-0.395806,0.395806,2.523798,-0.363032,559030,5588170
1,327,228,332,213,655,2073,2598,2702,2967,2912,1381.5,630.5,4,0.830477,0.597784,0.840198,0.484317,-0.001219,0.173442,1.634258,0.459621,0.446629,-1.167732,-0.341391,0.341391,1.803132,-0.30799,560050,5595990
1,301.5,400.75,679,601,1193.5,2506,2880,3117.25,3207,3122.5,2555.5,1497.5,4,0.673505,0.42496,0.682744,0.447349,-0.093451,0.166261,1.500507,0.421202,0.404014,-0.75622,-0.091172,0.091172,1.118573,-0.046316,563315,5596735
1,197,229.5,379.5,229.5,621,2353,3060,3116.5,3310,3625,1392,620,4,0.863368,0.632399,0.87653,0.563679,0.016269,0.213182,1.92139,0.51773,0.525226,-1.248324,-0.382684,0.382684,1.856254,-0.350257,558475,5587505
1,240,263.5,380,242,656,2344.5,2932.5,3108,3193,3268.5,1463,673.5,4,0.848297,0.616665,0.85235,0.551712,0.010991,0.203683,1.878094,0.503481,0.504796,-1.22967,-0.384587,0.384587,1.732353,-0.344559,559910,5596115
1,179.5,209.5,366.5,216,669,2511,3299,3219,3615,3656.5,1442.5,624.5,4,0.879272,0.648731,0.887465,0.591181,0.019952,0.220983,2.020892,0.534501,0.550276,-1.251415,-0.388572,0.388572,1.743101,-0.357635,558260,5591635
1,227,242.5,378.5,225,642,2523.5,3231,3386,3511,3596,1456,631,4,0.875848,0.645246,0.880267,0.616393,0.021349,0.234216,2.11211,0.55189,0.574885,-1.264643,-0.400774,0.400774,1.74034,-0.373813,558960,5591085
1,248,246,518,259,796,2590,3098,3366,3271,3171,1457,781,4,0.862527,0.631527,0.861934,0.595952,0.011161,0.234182,2.038154,0.54832,0.566262,-1.239731,-0.378096,0.378096,1.674591,-0.346591,585745,5600360
1,170,218,375.5,236,654,2140,2617.5,2712.5,2811,2735,1287,586,4,0.842467,0.61052,0.84726,0.499035,0.005707,0.181958,1.687508,0.469229,0.457753,-1.190543,-0.350245,0.350245,1.940135,-0.3115,590245,5595720
1,175,224,386,257,692,2142,2590,2766,2885,2926,1407,677,4,0.812822,0.578816,0.828289,0.479269,-0.005852,0.176147,1.615996,0.445234,0.428595,-1.124891,-0.309499,0.309499,1.821047,-0.26364,590525,5595645
1,150,210.5,416.5,205,698,2845,3619,3835.5,3891,3231,1557,682,4,0.902485,0.672053,0.905238,0.677125,0.036534,0.271524,2.331837,0.605807,0.65577,-1.317792,-0.419738,0.419738,1.654444,-0.389975,589470,5598365
1,174,208,362,234,644,2123,2610,2710,2810,2837,1356,607,4,0.841311,0.609298,0.850121,0.49124,0.001638,0.179269,1.659306,0.464183,0.453375,-1.168225,-0.323048,0.323048,1.869464,-0.284136,590375,5595735
1,216.5,211.5,384,210.5,676.5,2392.5,2977,3168,3204.5,3281.5,1406.5,664,4,0.874039,0.643362,0.881636,0.576143,0.013749,0.217097,1.966485,0.525913,0.53678,-1.242585,-0.380251,0.380251,1.798509,-0.351987,585435,5599930
1,218,218.5,404.5,227,671,2664,3330,3390,3575.5,3582.5,1414,626,4,0.874019,0.643368,0.882405,0.600028,0.01941,0.235998,2.052902,0.55539,0.578792,-1.255538,-0.38893,0.38893,1.749161,-0.35425,585455,5600045
1,152.5,199.25,339.25,208.5,612,1963,2543,2648.5,2824,3056,1321.5,606,4,0.854337,0.622968,0.863594,0.488128,0.002629,0.173295,1.648048,0.456081,0.440181,-1.177646,-0.337934,0.337934,1.909146,-0.301113,591320,5595820
1,214,203.75,373.5,214.25,630,2358,2901.75,3040.75,3153.75,3325.5,1310.25,590.25,4,0.874163,0.643507,0.88132,0.563648,0.019665,0.2119,1.921277,0.518823,0.526535,-1.267251,-0.399527,0.399527,1.897088,-0.368578,585495,5599865
1,196,216,365.5,218,630,2348,2981.5,3132,3251.5,3486.5,1284,569.5,4,0.869419,0.638632,0.877121,0.570377,0.019032,0.217302,1.945622,0.526784,0.538178,-1.264184,-0.398077,0.398077,1.954917,-0.365955,560630,5588020
1,178,203,358,221.5,628,2179.5,2817,2819,3036,2926,1398,610.5,4,0.856187,0.624907,0.866428,0.513776,0.007018,0.192299,1.740842,0.486204,0.481115,-1.201484,-0.331091,0.331091,1.83152,-0.301133,590490,5595710
1,154,204,367,223,637,2224,2748,2931,3035,2891,1334,602,4,0.861438,0.630397,0.865063,0.53009,0.013475,0.200205,1.799865,0.499513,0.499328,-1.244284,-0.368889,0.368889,1.891242,-0.337166,590740,5595500
1,160,235,387,265,670,2089,2565,2737,2842,2857,1438,648.5,4,0.826469,0.5935,0.834402,0.482318,-0.005949,0.175213,1.627025,0.453326,0.436598,-1.122188,-0.305927,0.305927,1.797878,-0.265916,589945,5595620
1,186,252.5,420.5,299.5,721.5,2269,2791,2896,3010,2993,1422,694,4,0.816807,0.583058,0.824196,0.507434,0.001274,0.18904,1.717897,0.475261,0.467158,-1.16127,-0.355324,0.355324,1.77785,-0.301218,590960,5595240
1,205,206,367,223,659,2045,2628,2669,2869.5,2909,1226,563,4,0.839605,0.607491,0.848431,0.477254,0.002619,0.175526,1.608704,0.455554,0.439896,-1.170273,-0.342842,0.342842,2.044416,-0.302613,591025,5595235
1,174,197.5,353.5,215.5,619,2189.5,2745,2889,2961,2922,1236,542,4,0.865527,0.634632,0.869646,0.525473,0.026717,0.199239,1.783161,0.494134,0.492028,-1.287048,-0.417728,0.417728,2.015806,-0.377904,589365,5597680
1,179,221,345,234,615,1975,2557,2686,2847,2723,1292,610,4,0.838969,0.606818,0.84927,0.491489,0.005373,0.180717,1.660208,0.466713,0.454994,-1.201826,-0.346349,0.346349,1.984117,-0.309485,560920,5585450
1,172,195,363,190.5,702,2492,3293,3334,3488,3034,1351,598,4,0.890337,0.659935,0.894493,0.599105,0.029112,0.228078,2.049563,0.539597,0.557302,-1.318633,-0.440394,0.440394,1.855386,-0.405705,565720,5593920
1,166,238,482.25,218.75,814,2673,3428,3607.25,3629,3546,1403,641,4,0.881364,0.650868,0.8897,0.643604,0.025271,0.249718,2.21056,0.576913,0.609126,-1.279515,-0.402221,0.402221,1.672699,-0.378283,562845,5583805
1,153.5,192,340.75,169,575.25,2121,2695.5,2811.25,2880.5,2934,955.5,397,4,0.885864,0.65542,0.891305,0.530531,0.031679,0.195573,1.80146,0.494806,0.492755,-1.345497,-0.467979,0.467979,2.456697,-0.428385,563680,5593685
1,289,229.75,386.25,234,664,2432,3074,3219,3376,3624,1415,623,4,0.862007,0.630986,0.869787,0.572172,0.016993,0.220925,1.952117,0.528406,0.539743,-1.239373,-0.393292,0.393292,1.724565,-0.35229,559455,5590770
1,231.5,244.25,388.25,233.5,660,2052.5,2595.5,2700.5,2844,2940,1213.75,566.5,4,0.841003,0.608763,0.849392,0.50194,0.006185,0.178238,1.698019,0.464507,0.452265,-1.198176,-0.369806,0.369806,2.029888,-0.328828,566930,5587715
1,166.5,190,349.5,178,555.5,1860,2380,2528.5,2580,2583,1009.5,485.5,4,0.856882,0.625654,0.865452,0.466477,0.011842,0.165397,1.569715,0.440428,0.420737,-1.26805,-0.417799,0.417799,2.372136,-0.37727,565675,5594035
1,244,233,379,232,676,2290,2866,3032,3169,3172,1468,661,4,0.855966,0.624701,0.857996,0.543736,0.012818,0.20371,1.849236,0.504978,0.507055,-1.238866,-0.375184,0.375184,1.746623,-0.343863,560820,5585415
1,197.5,229.75,381.75,229.25,644.5,2014.75,2463,2498,2630.25,2556.5,1193,544,4,0.833228,0.600712,0.840315,0.46836,0.006041,0.166676,1.576527,0.442657,0.42332,-1.196286,-0.368151,0.368151,2.048413,-0.328278,563160,5585135
1,183,214,422,218,779,2785,3468,3610,3774,3821,1467,636,4,0.887263,0.65684,0.893772,0.635071,0.02732,0.252119,2.179687,0.577405,0.609093,-1.271833,-0.403672,0.403672,1.703996,-0.373491,569160,5591680
1,168,171,313,162.5,460,1561.5,1945.5,2061,2124,2003.5,650,289,4,0.853428,0.622048,0.859141,0.410707,0.025388,0.141713,1.367937,0.398439,0.365987,-1.359828,-0.506266,0.506266,3.214547,-0.455603,561705,5590850
1,218,237.5,373.25,247,614,1974,2458,2652.5,2680,2678,1221,575,4,0.826703,0.59375,0.836532,0.48573,0.004488,0.170896,1.63937,0.448055,0.429494,-1.178027,-0.357543,0.357543,2.003372,-0.322814,580705,5585425
1,175,219,365.25,203.75,638,2699,3461,3655.25,3767,3705,1548.5,669,4,0.8964,0.665994,0.897539,0.650567,0.026012,0.2534,2.235751,0.579725,0.615972,-1.291598,-0.40042,0.40042,1.660567,-0.373482,560550,5592085
1,247,258,480.5,251,770,2836,3505,3705,3797,3615,1574,705.5,4,0.873693,0.64304,0.883024,0.653975,0.022937,0.257254,2.248081,0.578169,0.610572,-1.266097,-0.394595,0.394595,1.584528,-0.361388,581025,5588025
1,222,236,386,235.5,617,2295,2856.5,2909,3000.5,2965.5,1295,575.5,4,0.846777,0.615047,0.858021,0.532204,0.009316,0.194697,1.807515,0.491608,0.488315,-1.206618,-0.36569,0.36569,1.911172,-0.333122,580380,5585790
1,179,209,348,187.5,460,1624.5,2122.5,2035,2319.5,2484,846,378,4,0.854352,0.622849,0.86188,0.391919,0.015314,0.133202,1.299961,0.379523,0.342845,-1.262741,-0.435545,0.435545,2.848368,-0.381739,575990,5589330
1,237.5,258.5,455.75,234,774.5,3036,3931.5,4171.5,4248.5,4100,1621,691.5,4,0.896075,0.66567,0.900409,0.724809,0.037234,0.288376,2.504358,0.624702,0.679885,-1.324563,-0.43494,0.43494,1.543204,-0.408656,573970,5575945
1,217,209.5,351,206,614,1713.5,2134,2089,2354.5,2843.5,1170,523,4,0.835367,0.602961,0.843505,0.403673,-0.004443,0.133341,1.342488,0.386204,0.351842,-1.147799,-0.315876,0.315876,2.167785,-0.287948,572160,5580780
1,209,223,361,215.75,608,2308,2982,3049.5,3198,3330,1355,589.5,4,0.869756,0.638994,0.879913,0.561247,0.023236,0.210494,1.912591,0.514456,0.520319,-1.276894,-0.402803,0.402803,1.942446,-0.370456,573340,5577820
1,214,238.5,381,234,666.5,2455.5,3189,3311.5,3473.5,3670.5,1512,647,4,0.867912,0.637094,0.876837,0.594373,0.020193,0.23138,2.032443,0.54474,0.563646,-1.260569,-0.383928,0.383928,1.723612,-0.356446,573210,5577800
1,192.5,193.5,335.5,213.5,642.5,2025,2441.5,2583.5,2750,2614,1117,521.5,4,0.845553,0.613773,0.863385,0.474968,0.011819,0.174462,1.600436,0.458427,0.443568,-1.236323,-0.393045,0.393045,2.198156,-0.347439,564205,5576130
1,200,250,469,236,815.5,2896,3636,3720,3920.5,3994,1636,737,4,0.876238,0.645433,0.883093,0.654024,0.018808,0.252528,2.248258,0.575152,0.604564,-1.254562,-0.385951,0.385951,1.532933,-0.352042,563005,5581490
1,261,264,379,249,638,1982,2429,2354,2677,3177,1110,531,4,0.815363,0.58156,0.829717,0.450344,0.004172,0.153973,1.511345,0.421277,0.396788,-1.17407,-0.37881,0.37881,2.195696,-0.3372,560935,5580100
1,274,271.5,428,266.5,751,2479,3134,3222.5,3464,3307,1419,671,4,0.852142,0.620702,0.865204,0.579764,0.014906,0.217758,1.979585,0.526428,0.537073,-1.227308,-0.386002,0.386002,1.756735,-0.348825,561045,5579980
1,201.5,206.25,295,200,526,1917,2504,2640.5,2729,2746.5,1113.5,453.5,4,0.851545,0.620066,0.861723,0.497644,0.013213,0.182147,1.682475,0.46861,0.457471,-1.248631,-0.412566,0.412566,2.270313,-0.374202,569605,5576545
1,170,205.5,434,196.5,765,2643,3437,3500.5,3642,3678,1362,605,4,0.901123,0.670705,0.908773,0.639158,0.030779,0.242697,2.194474,0.569284,0.599301,-1.3057,-0.421835,0.421835,1.773389,-0.391295,566330,5576540
1,245,245,446,269,966,2947,3420.5,3808,3895,4418,1971.5,955,4,0.864382,0.633449,0.870524,0.637365,-0.015736,0.229088,2.187985,0.553463,0.577046,-1.143785,-0.294858,0.294858,1.36428,-0.259954,575475,5591825
1,180,191,340,201,610.5,2265.5,2991,3035.5,3301.5,3347.5,1307,558.5,4,0.87884,0.648284,0.889631,0.557285,0.019243,0.208498,1.898256,0.517799,0.525779,-1.266237,-0.395663,0.395663,1.930878,-0.364438,559950,5576825
1,252,274.5,399.5,239.25,685,2494,3308.5,3350.75,3519.5,3018.5,1308.5,593,4,0.847067,0.615172,0.851185,0.607665,0.027651,0.229425,2.080533,0.541826,0.559571,-1.271518,-0.440768,0.440768,1.86685,-0.403021,562635,5574695
1,255,241,399,212,821,2473,3062,3089,3330,2805,1526,759,4,0.843478,0.611589,0.863399,0.584009,0.013266,0.199448,1.994943,0.502603,0.503521,-1.242375,-0.390448,0.390448,1.603253,-0.35736,561640,5573435
1,238,230.5,401.25,248,733.25,2371.5,2958.75,3107,3260,3454.5,1483,695,4,0.847709,0.61604,0.858374,0.559521,0.001674,0.208614,1.906348,0.512853,0.517649,-1.172447,-0.345762,0.345762,1.706969,-0.309342,562000,5577060
1,247,256,416.75,269.75,731.5,2401.5,3051.5,3042.75,3308,3522,1409.5,633.5,4,0.841513,0.609485,0.855086,0.550139,0.010563,0.202881,1.872404,0.502516,0.503524,-1.216044,-0.354759,0.354759,1.792918,-0.322722,564455,5577095
1,216.5,209,358,206.5,636.5,2030.5,2597.5,2763.5,2818,2725.5,1098,533.5,4,0.861582,0.63052,0.86814,0.51503,0.018381,0.189162,1.745378,0.480527,0.47341,-1.257762,-0.407515,0.407515,2.153589,-0.367277,561060,5576325
1,315,287.5,443,285.5,788,2543,3224,3481,3530,3530,1548,766,4,0.846748,0.615036,0.856234,0.605295,0.009352,0.232505,2.071958,0.539171,0.554192,-1.204588,-0.357891,0.357891,1.639092,-0.329713,559885,5573890
1,239,280.5,437.5,270.5,683,2338,2961,2848,3215.5,3684,1453.5,704,4,0.830733,0.598035,0.848898,0.518963,-0.008976,0.177276,1.759607,0.46082,0.452053,-1.112905,-0.304627,0.304627,1.741829,-0.266689,557640,5582075
1,222,203.5,324.5,211,547,1587.5,2013.5,2089,2194,2294,1012,477,4,0.826296,0.593314,0.838374,0.397686,0.002284,0.13141,1.32083,0.378693,0.341459,-1.170818,-0.353817,0.353817,2.374629,-0.311346,558255,5578830
1,182.5,222,376.5,229,657,2261.5,2866,3056.5,3195,3312.5,1363.5,605,4,0.863051,0.632055,0.872763,0.548059,0.012931,0.207826,1.864879,0.511942,0.516686,-1.231406,-0.371076,0.371076,1.884791,-0.334146,558385,5580690
1,234.5,226.25,386.75,235.25,679.5,2403,3051.5,3208,3385.5,3323.5,1484.5,638.5,4,0.862496,0.631429,0.872786,0.562954,0.011625,0.21449,1.918766,0.522984,0.532338,-1.224398,-0.352753,0.352753,1.757834,-0.325403,558465,5580600
1,189,236,498,224,801,3112,3939,4168,4195,4053,1668,755,4,0.901374,0.670953,0.905832,0.724143,0.03278,0.279716,2.50195,0.614276,0.668087,-1.298392,-0.410045,0.410045,1.481966,-0.375218,557855,5577695
1,256,267,399,232,650,2320,3029,3146,3314,3278,1362,606,4,0.869471,0.638703,0.878149,0.58187,0.016778,0.21881,1.987206,0.533123,0.545681,-1.236475,-0.389756,0.389756,1.835951,-0.363514,559105,5575890
1,265,280,407.5,212.5,658,2802,3650,3838,3929,3962,1528.5,624,4,0.885055,0.654544,0.890444,0.678124,0.029724,0.265438,2.335452,0.595272,0.6381,-1.295748,-0.414494,0.414494,1.643696,-0.390398,553805,5561190
1,231,258,394,247,701,2377,3082,3386,3301,3099,1426,606,4,0.856805,0.625576,0.864045,0.608103,0.022338,0.224783,2.082117,0.546796,0.568588,-1.270211,-0.413376,0.413376,1.763874,-0.37295,558340,5567430
1,339.5,356.75,474,255.75,732,2843,3677,3825.75,3874,3878.5,1602,682.5,4,0.872795,0.642064,0.873266,0.682349,0.032191,0.266691,2.350739,0.592624,0.6305,-1.306121,-0.426222,0.426222,1.580997,-0.397504,554005,5561745
1,250,306,409,268,643,2240,2842,2953,3074,3073,1154.5,544,4,0.852052,0.620608,0.859004,0.541288,0.020983,0.20436,1.840381,0.495922,0.494395,-1.265041,-0.436408,0.436408,2.068596,-0.389682,554505,5561580
1,205,208.5,365,213.5,620,2511.75,3250,3384,3494.5,3448,1347,573,4,0.883325,0.652858,0.894516,0.614318,0.028668,0.238904,2.104603,0.559983,0.586788,-1.29838,-0.424649,0.424649,1.852045,-0.394251,575675,5570920
1,184.5,213.25,377.25,210.25,689,2630.25,3459.75,3528.5,3755,3710,1440.5,628.5,4,0.884864,0.654415,0.895627,0.631277,0.029188,0.245963,2.165961,0.566919,0.595535,-1.299873,-0.411485,0.411485,1.738782,-0.383789,573270,5567325
1,226,217,401,240,672,2488,3069,3132,3356,3456,1374,624,4,0.863091,0.632112,0.872862,0.575243,0.016927,0.21499,1.963228,0.521879,0.53051,-1.248691,-0.384415,0.384415,1.778317,-0.353634,576605,5569815
1,258,213.5,364,238.5,647,2170.5,2761,2851,3087.5,3273.5,1449.5,670,4,0.835338,0.602962,0.852019,0.512918,0.000015,0.191594,1.737739,0.485552,0.480093,-1.161273,-0.316517,0.316517,1.811026,-0.283845,572095,5572270
