class,coastal_aerosol,blue,green,red,red_edge1,red_edge2,red_edge3,nir,narrow_nir,water_vapour,swir1,swir2,scl,NDVI,kNDVI,NDVI8a,EVI,TCG_GSO,TCG,LAI,SAVI,MSAVI,BUI,NDBI,NDMI,BAEI,BSI,x_coord,y_coord
1,1702,1616,1794,1650,2363.5,3442,3757.5,3927,4188.5,4293,2438,1807,7,0.398194,0.157243,0.432526,0.462814,-0.136404,0.124493,1.556459,0.317259,0.302824,-0.622116,-0.223238,0.223238,1.092344,-0.133166,566425,5628505
1,884,628.5,727,677.5,902.75,1359.25,1518,1550,1705,2183.5,1119.5,991,5.5,0.437235,0.236622,0.49383,0.198329,-0.070264,0.045066,0.599555,0.187856,0.160136,-0.597891,-0.153195,0.153195,2.208985,-0.110289,573840,5618660
1,801,933,985,948,1352,1930,2146.5,2459.5,2427,3022,1663,1167,7,0.434706,0.18699,0.442633,0.340242,-0.084791,0.086245,1.112994,0.263996,0.236335,-0.624673,-0.193002,0.193002,1.496844,-0.130055,571290,5620775
1,1622,1180,1028,927,1154,1360,1461,1516,1500,2168,1100,1086,7,0.241097,0.058062,0.237037,0.188651,-0.090884,0.010826,0.564539,0.118702,0.09772,-0.417863,-0.167927,0.167927,1.822505,-0.161068,573840,5618575
1,868,694,740,691,969.5,1403,1526.5,1619,1791,2018,1195,1052.5,5.5,0.421342,0.208857,0.456196,0.221055,-0.076964,0.044209,0.681778,0.189707,0.159273,-0.574522,-0.133009,0.133009,2.022383,-0.083459,573825,5618615
1,201,232,393,343,634,1345,1490,1530,1611,1784,931,600,4,0.626959,0.374011,0.657459,0.219758,-0.026355,0.064904,0.677085,0.217786,0.193958,-0.799841,-0.268128,0.268128,2.800927,-0.211395,573945,5618595
1,216,166,350,254.5,555,1386,1640,1765.25,1879,1861,857,459,4,0.756043,0.516534,0.751982,0.290493,-0.006536,0.098027,0.933002,0.300434,0.25731,-1.086266,-0.328396,0.328396,2.694349,-0.257009,573810,5618685
1,796,804,889.5,867,1209.5,1588.5,1816,2034.5,2100,2381.5,1395.5,956.5,7,0.380356,0.145305,0.39605,0.252599,-0.074807,0.064271,0.795904,0.210492,0.183891,-0.580335,-0.199202,0.199202,1.818705,-0.123037,567765,5625635
1,558.5,505,595,512,771,1209.5,1346.5,1471,1552,1829,842,562,7,0.459263,0.216684,0.491326,0.214011,-0.037814,0.056121,0.656293,0.199059,0.165282,-0.710539,-0.254283,0.254283,2.45635,-0.172562,568025,5625615
1,367,511,561,445,793,1580,1894,2126,2105,2178,1169,692,4,0.648464,0.397356,0.642857,0.382932,-0.026555,0.110801,1.267447,0.329742,0.294879,-0.949309,-0.290323,0.290323,2.017585,-0.243908,569650,5624580
1,43.5,175.5,305,374.5,727,1393.5,1686,1858,1960,1954,1023,580,4,0.652746,0.402038,0.682982,0.283904,-0.019978,0.107492,0.909165,0.303291,0.26546,-0.940823,-0.305472,0.305472,2.517098,-0.18785,563635,5603890
1,852,733.25,929.75,1007.5,1303.25,2226.25,2508.75,2463,2796,2411,1596,1364.5,5.5,0.484683,0.251442,0.527141,0.312537,-0.089065,0.087273,1.012758,0.275935,0.248816,-0.725057,-0.230191,0.230191,2.108556,-0.144904,565245,5603360
1,72,103.5,209.75,169,400.5,1382,1773.75,1951,1992,2224,512.25,275,4,0.845947,0.614189,0.846105,0.358492,0.029997,0.129109,1.179026,0.366303,0.327719,-1.43106,-0.582043,0.582043,4.465256,-0.502519,567100,5600230
1,113,111.5,312,335.5,758,1541,1868,1940,2108,2234,1062,599,4,0.695744,0.449489,0.723682,0.299705,-0.017184,0.114534,0.966334,0.322563,0.287137,-0.971556,-0.28764,0.28764,2.435895,-0.185661,567110,5600685
1,238,240.5,390,414,817.5,1481,1715.5,1973,2073,2155.5,1247,681.5,4,0.643929,0.392675,0.663697,0.304744,-0.02969,0.109274,0.984563,0.309937,0.274516,-0.888631,-0.238387,0.238387,2.165925,-0.144487,565915,5603415
1,347,212,388.75,399,826.75,1766.75,2019,2080,2437.5,2365,1181,774,4,0.650165,0.40043,0.697417,0.303908,-0.03616,0.104408,0.98154,0.300796,0.267626,-0.869448,-0.230561,0.230561,2.302348,-0.137604,565875,5603375
1,270,252.75,416,398.75,834.5,1596,1900.5,1904.5,2223,2647,1435,759,4,0.656858,0.406543,0.69347,0.305912,-0.040635,0.103646,0.988791,0.308112,0.271145,-0.84708,-0.181709,0.181709,1.854007,-0.119439,567695,5601965
1,54,57,222,210.5,479,1109,1331,1444,1500,1649,735,365,4,0.766107,0.527677,0.769067,0.246387,0.005076,0.09302,0.773428,0.275154,0.230827,-1.185075,-0.397241,0.397241,3.462278,-0.306026,565595,5600120
1,499,442.75,572.25,597.5,1179.75,1811.5,2105.75,2256.5,2561.25,2354.5,1375,816.5,5.5,0.578395,0.322597,0.636452,0.337694,-0.03924,0.112379,1.103777,0.312681,0.278583,-0.829198,-0.260355,0.260355,1.854987,-0.170402,558500,5587445
1,329.75,417.25,495.5,495,892.75,1926,2130,2403,2458,2451.5,833.5,423.5,5.5,0.644925,0.394525,0.662739,0.360398,0.00203,0.135625,1.185919,0.349062,0.319225,-1.07461,-0.468628,0.468628,2.29709,-0.326844,558870,5588815
1,834,346,425,401,652,1360,1585,1454,1717,2047,611,442,4,0.654459,0.403914,0.671042,0.267547,0.001461,0.083729,0.849984,0.259091,0.219964,-1.151727,-0.475298,0.475298,3.147601,-0.344749,553835,5585190
1,228,258,367.5,351.5,684.5,1291,1495,1559,1743,1797,790,423,4,0.642298,0.390633,0.665302,0.256256,-0.013128,0.086754,0.809133,0.26364,0.223564,-0.980645,-0.309623,0.309623,3.225647,-0.248021,558905,5590080
1,1,23,239,230,443,1315,1517,1722,1715,1720,694,418,4,0.726236,0.483405,0.753986,0.253126,0.003061,0.102969,0.797811,0.286266,0.244353,-1.183566,-0.395213,0.395213,3.446945,-0.289129,559030,5588170
1,64,240,488,488,887,1935,2236,2314,2737,2245,1361,827,4,0.648161,0.397026,0.674891,0.32924,-0.047048,0.112913,1.073192,0.330495,0.294057,-0.853954,-0.188065,0.188065,1.937079,-0.129714,560050,5595990
1,297.5,443.5,588.5,667,1002,1454,1655,1924,1916,2222,1271.5,899,7,0.491504,0.237564,0.503675,0.254382,-0.053731,0.082126,0.802353,0.249542,0.21636,-0.678002,-0.178621,0.178621,1.982065,-0.093417,563315,5596735
1,232,256.5,472,467.5,1039.5,1997,2176,2518,2672,2970.5,1414.5,725.5,4,0.640836,0.389136,0.65968,0.367717,-0.024158,0.147507,1.212398,0.364422,0.337764,-0.928672,-0.271719,0.271719,1.814289,-0.195988,556470,5597435
1,584,542,618,572,1030,1724,1967.25,2239,2417.5,3105,1206,682,5.5,0.600573,0.346168,0.624331,0.369544,-0.032823,0.113927,1.219009,0.32582,0.29101,-0.873322,-0.299479,0.299479,1.936646,-0.231337,558475,5587505
1,98,245,585,548,1192,2158,2636,2938,3090,3231,1537,831,4,0.68223,0.434603,0.697916,0.406744,-0.015406,0.176846,1.353598,0.415559,0.399418,-1.027209,-0.319989,0.319989,1.680427,-0.21789,559910,5596115
1,355,296,489,473,876,1602,1896,2071,2296,2304,1259,740,4,0.655431,0.404978,0.674827,0.339899,-0.036773,0.109549,1.111754,0.322128,0.286535,-0.899451,-0.263098,0.263098,2.024844,-0.191435,558260,5591635
1,814,730.5,891.5,784.5,1213,2107,2328,2518,2677,2628.5,1717,1219,7,0.530104,0.27384,0.548437,0.37792,-0.073546,0.11262,1.249316,0.319103,0.289578,-0.742049,-0.199632,0.199632,1.434425,-0.139481,558960,5591085
1,1,1,218.5,336,730,1406,1628,1872,1982,1873,1137.5,585.5,4,0.692898,0.44633,0.71329,0.2761,-0.017887,0.117188,0.880929,0.319327,0.2808,-0.950757,-0.251647,0.251647,2.466363,-0.128056,590245,5595720
1,1,1,190.5,355.5,675,1149.5,1329,1584,1605.5,1475,1052,685,5.5,0.631777,0.379214,0.636632,0.220588,-0.030483,0.092454,0.680086,0.257249,0.22098,-0.803842,-0.186372,0.186372,2.727346,-0.04049,590525,5595645
1,1,1,104,167.5,400,744,940,1092,1116,1273,696,411,4,0.723254,0.480086,0.74888,0.183438,-0.014275,0.068353,0.545678,0.214828,0.17227,-0.915715,-0.207441,0.207441,3.996887,-0.091793,589470,5598365
1,1,1,199,338,693,1319,1497,1736,1890,1762,1161,611,4,0.669565,0.420515,0.694678,0.251837,-0.025712,0.107593,0.793147,0.295314,0.254153,-0.87285,-0.207771,0.207771,2.455752,-0.076042,590375,5595735
1,1,24,205,222,377,914,1121,1266,1283,1390,616,335,4,0.701613,0.456009,0.704983,0.210179,-0.003882,0.078547,0.642427,0.241369,0.197849,-1.04699,-0.345377,0.345377,3.924482,-0.212406,585455,5600045
1,1,1,68,178,501,912,1128,1238,1390,1408,835,456,4,0.740602,0.499388,0.774112,0.215105,-0.01689,0.080522,0.660251,0.245238,0.199377,-0.921878,-0.192173,0.192173,3.418478,-0.095007,591320,5595820
1,1,12,168.5,166.5,440.5,878,1142,1207,1187,1257,577,345.5,4,0.75583,0.516298,0.754784,0.210583,-0.003122,0.077572,0.643889,0.239436,0.195795,-1.08588,-0.333357,0.333357,4.276913,-0.230915,585495,5599865
1,449,423,485,505,825,1308,1506,1650,1792,1906.5,793,436,4,0.519062,0.26309,0.537906,0.235166,-0.024676,0.083453,0.732829,0.246552,0.210346,-0.827035,-0.32828,0.32828,2.566667,-0.224193,560630,5588020
1,1,1,135.5,338.75,617.75,983.75,1144,1348.5,1409.25,1475,1077,719.25,5.5,0.598333,0.347387,0.610088,0.187729,-0.03976,0.076726,0.561204,0.223809,0.186287,-0.699176,-0.114694,0.114694,2.84274,0.032592,590490,5595710
1,1,1,217,372,712,1301,1509,1794,1881,1837,1152,617,4,0.665377,0.415902,0.67684,0.259794,-0.021581,0.110647,0.821936,0.301812,0.262471,-0.904207,-0.228357,0.228357,2.447977,-0.102496,590740,5595500
1,752,510,569,566,851,1333.5,1556,1706,1820.5,2231,727,410.5,7,0.557967,0.305248,0.562369,0.264101,-0.010293,0.088482,0.837516,0.257219,0.221892,-0.972668,-0.398628,0.398628,2.836192,-0.248233,560920,5585450
1,1,1,263,405,793,1367,1590,1858,1972,1911,1306,687,4,0.639344,0.38742,0.666396,0.252932,-0.033269,0.107611,0.79711,0.29754,0.257379,-0.818871,-0.178744,0.178744,2.172676,-0.042261,589945,5595620
1,1,1,135,274,645,1159,1366,1430,1681,1661,958,498,4,0.670673,0.421737,0.713986,0.222284,-0.020644,0.088244,0.686223,0.259176,0.216562,-0.891409,-0.205803,0.205803,2.953222,-0.08188,590960,5595240
1,1,1,137,240,504,1025,1275,1512,1481,1550,867,442,4,0.729032,0.486518,0.72641,0.232537,-0.013298,0.096199,0.723318,0.272515,0.232131,-0.970173,-0.254046,0.254046,3.239959,-0.149705,591025,5595235
1,950,860,856,736,1068,1584,1675,1824,1868,2717,785,511,7,0.428454,0.181538,0.439815,0.274996,-0.030938,0.067012,0.876936,0.222252,0.189988,-0.825407,-0.390891,0.390891,2.331468,-0.264798,562845,5583805
1,1,1,160,322,751,1346,1594,1926,1964,2167,940,497,4,0.709124,0.464361,0.720565,0.285581,-0.003432,0.123701,0.915232,0.328744,0.29084,-1.056432,-0.344033,0.344033,2.953636,-0.19578,589365,5597680
1,152,204,367,407,744,1312,1493,1587,1765,1852,917,600,4,0.596669,0.345539,0.628229,0.221738,-0.027469,0.082991,0.684248,0.242911,0.203941,-0.799092,-0.281981,0.281981,2.719143,-0.185889,565720,5593920
1,1276,769,848,934,1319,2040.5,2295.5,2630,2494,3197,448,275,7,0.447033,0.19722,0.449324,0.314117,0.011886,0.109692,1.018474,0.272358,0.246962,-1.124088,-0.66926,0.66926,2.722232,-0.375332,566930,5587715
1,470,470.5,545,584,839.5,1340.5,1546,1704,1883,2218,1155,711,7,0.508745,0.253193,0.544911,0.233187,-0.044255,0.076955,0.725669,0.239844,0.203526,-0.691987,-0.167342,0.167342,2.277924,-0.087527,560820,5585415
1,208,69.5,277,272.25,591.5,1636.5,1973,2185,2266.5,2489,788.5,436,4,0.777454,0.540124,0.785418,0.370109,0.00977,0.139826,1.221055,0.372933,0.342693,-1.212903,-0.464696,0.464696,2.99537,-0.359167,563680,5593685
1,333.5,348.25,544.25,689.75,998.5,1364,1487.5,1702.5,1669.25,2298.5,726.5,433.5,7,0.414441,0.17262,0.419409,0.180673,-0.023456,0.070302,0.535675,0.194485,0.16533,-0.797656,-0.370986,0.370986,2.932717,-0.14489,563160,5585135
1,540,344.25,572.5,565.5,942.5,1570,1822.5,2047,2147,2259.25,1259.5,779,4,0.585965,0.33047,0.613462,0.282511,-0.047478,0.103729,0.904123,0.296089,0.25977,-0.781898,-0.235271,0.235271,1.974153,-0.166681,559455,5590770
1,620,496.5,645.25,576,887,1505,1803.5,1847,1973.5,2528,387.5,229,5.5,0.536418,0.304251,0.566329,0.261019,0.007083,0.07643,0.826367,0.232392,0.199151,-1.20376,-0.62629,0.62629,3.927291,-0.410084,565675,5594035
1,642,653,758,872,1303,1718,1909,2156,2249,2977,515,290,7,0.425759,0.179311,0.4408,0.258879,0.000887,0.092734,0.818623,0.237741,0.209238,-1.033967,-0.617527,0.617527,3.003203,-0.338722,569160,5591680
1,74,64,201.5,150,406,1196,1457,1653,1681.5,1731,464,250,4,0.834302,0.601861,0.831737,0.307079,0.020684,0.112709,0.993012,0.325156,0.281124,-1.372537,-0.517915,0.517915,4.740049,-0.45816,561705,5590850
1,9,189,549,407,999,2517,2665,3608,3211,2223,1478,893,4,0.79726,0.561913,0.775014,0.546899,0.011857,0.234946,1.860681,0.532612,0.543347,-1.216057,-0.418797,0.418797,1.680809,-0.336501,560550,5592085
1,11,75.5,248,302,569,1109,1357,1480,1591,1642,943,517,4,0.659062,0.408961,0.681473,0.234177,-0.024496,0.086707,0.729252,0.262684,0.220919,-0.859516,-0.204717,0.204717,2.700166,-0.086438,580705,5585425
1,127,241,462,656,853,1218,1433,1776,1726,1674,1442,1035,7,0.472721,0.219818,0.454309,0.215002,-0.071265,0.079319,0.659879,0.23774,0.203109,-0.598071,-0.106887,0.106887,1.868166,-0.001184,581025,5588025
1,1,43,311,245,614,1266,1414,1582,1676,1683,980,597,4,0.714905,0.470794,0.729132,0.243017,-0.025567,0.091921,0.761235,0.273913,0.232012,-0.92076,-0.206562,0.206562,2.543375,-0.10201,580380,5585790
1,9,47,188,175,420,1019,1191,1306,1432,1503,522,288,4,0.774319,0.536744,0.782203,0.240145,0.007745,0.084534,0.750845,0.265541,0.218366,-1.224242,-0.441501,0.441501,4.519718,-0.338454,575990,5589330
1,1,103.5,332.5,570.5,915,1304,1613,1771,2042,2142,1427.5,822.5,7,0.535668,0.279342,0.563836,0.211287,-0.057586,0.088842,0.646437,0.248021,0.21429,-0.61046,-0.099262,0.099262,2.008306,0.040472,573970,5575945
1,1077,1410,1086,943,1094,1206,1332,1844,1507,1428,1285,1189,7,0.297659,0.08837,0.231712,0.277385,-0.106129,0.022704,0.885579,0.165138,0.142864,-0.434879,-0.181268,0.181268,1.626175,-0.163236,572160,5580780
1,1,99,263.75,361.75,612,1005.75,1216,1387,1436,1456,915,637.25,4,0.591236,0.337207,0.621952,0.216689,-0.034917,0.068665,0.665981,0.228282,0.190327,-0.764769,-0.174842,0.174842,2.777449,-0.109662,573340,5577820
1,12,91,291,441,736.5,1103,1250,1415,1597,1847,1272,749,4,0.532909,0.276595,0.573728,0.182809,-0.0559,0.067652,0.543405,0.21181,0.173944,-0.580801,-0.05445,0.05445,2.199622,0.046563,573210,5577800
1,1,1,150,177.5,455,1026,1263,1173,1415,1472,668,404.5,4,0.744203,0.503391,0.77812,0.205924,-0.004794,0.075025,0.627034,0.237319,0.19261,-1.06028,-0.32161,0.32161,3.9658,-0.202474,564205,5576130
1,1179,503.5,481,446,691,999.5,1161,1186,1471,1784,986,700,5.5,0.464876,0.3107,0.519249,0.172802,-0.047,0.048735,0.507197,0.180798,0.155478,-0.650776,-0.058873,0.058873,2.394928,0.002678,563005,5581490
1,3522,2708,2468,2184,2389,2509,2596,2764,2671,3427,1901,1588,7,0.132501,0.017555,0.095067,0.273451,-0.177484,-0.020813,0.871346,0.098752,0.088022,-0.295926,-0.185477,0.185477,1.180038,-0.144947,561045,5579980
1,200.5,212,352.25,377.5,650.25,1175.75,1334.5,1457,1542,1732,698.75,433,5.5,0.6032,0.35094,0.642315,0.222759,-0.015783,0.072873,0.687942,0.228258,0.18994,-0.92029,-0.350487,0.350487,3.151228,-0.206996,566330,5576540
1,138,199,415.5,504,778.5,1192,1312,1865,1684,2322,1194.5,739,4,0.558362,0.302085,0.536002,0.248439,-0.041515,0.09665,0.780851,0.272351,0.236169,-0.759056,-0.200694,0.200694,2.18601,-0.077414,575475,5591825
1,99.5,149.5,277,343.5,665,1167,1362,1622,1669,1778,819.5,455.5,4,0.660585,0.410634,0.673931,0.256272,-0.009115,0.094418,0.809191,0.27666,0.236264,-0.998665,-0.317628,0.317628,3.03816,-0.203222,559950,5576825
1,1,96,326,522.5,910,1555,1793.5,2163,2236.5,1888.5,1514,948.5,7,0.57313,0.317851,0.621818,0.277527,-0.057402,0.102352,0.886091,0.282069,0.246018,-0.691862,-0.129481,0.129481,1.914292,-0.066247,562000,5577060
1,242.5,243,426.75,566.25,1050,1654,1824,1934.5,2201,1958,1218,727.25,5.5,0.561391,0.305827,0.58348,0.281291,-0.034642,0.102552,0.89971,0.281142,0.245427,-0.813842,-0.254552,0.254552,2.14075,-0.1272,564455,5577095
1,468,467,530.5,532.5,752.5,1108,1277,1338,1446,1518,759.5,585.5,5.5,0.477593,0.272849,0.495501,0.169724,-0.038116,0.049924,0.496062,0.17993,0.145735,-0.73835,-0.255893,0.255893,3.087535,-0.163598,561060,5576325
1,15,200,608,849,1100,1751,1807,2150,2126,2315,1331,786,7,0.47057,0.217887,0.432107,0.224166,-0.050112,0.089733,0.693033,0.245756,0.215323,-0.734118,-0.288889,0.288889,1.990045,-0.091688,557640,5582075
1,462,440.5,489.5,457,726,1229,1392.75,1480,1546.5,2046,610,445,7,0.545821,0.289504,0.572054,0.224047,-0.016641,0.063545,0.692602,0.212677,0.178255,-0.915933,-0.371225,0.371225,3.256592,-0.253578,558255,5578830
1,666.5,465,524.5,603.5,841,1098.5,1226.5,1422,1452,1690.5,1277,900,5.5,0.413481,0.199625,0.437737,0.170307,-0.074251,0.042385,0.498171,0.166712,0.140086,-0.451782,-0.047457,0.047457,2.061073,0.006351,558385,5580690
1,95,247.5,450,541,823.75,1109,1313,1547,1620,1885,1441.5,1017.5,4,0.528808,0.27257,0.536212,0.193444,-0.083033,0.06044,0.581882,0.199635,0.16778,-0.505713,-0.0019,0.0019,1.777321,0.059134,558465,5580600
1,180,188.25,392.5,494.75,895,1286.5,1457,1627,1735,1883,905.5,514.5,7,0.534585,0.278355,0.554894,0.217382,-0.024161,0.083137,0.66849,0.239147,0.201567,-0.826809,-0.289557,0.289557,2.725427,-0.128824,559105,5575890
1,2017,1282,1274,1293,1562,1811,1985,2140,2297,3812,2121,1827.5,7,0.237136,0.056175,0.255877,0.173839,-0.159285,0.022709,0.51095,0.140224,0.119534,-0.243368,-0.003122,0.003122,1.261414,0.007753,553805,5561190
1,1075,756,930,804,1268,2290,2581,2828,2867,2664,1724,1107,4,0.543799,0.287388,0.563647,0.421795,-0.063403,0.121079,1.408054,0.338938,0.31403,-0.793267,-0.234911,0.234911,1.418517,-0.168231,558340,5567430
1,1856.5,711.25,892.25,998.25,1427.5,1905,2134.25,1685,2473,2500,1752.75,1914.25,7,0.200582,0.053021,0.402176,0.181225,-0.147239,0.012414,0.537673,0.130112,0.116926,-0.154588,0.073743,-0.073743,1.475428,0.122875,554005,5561745
1,1538,1240,1268,1214,1623,2401,2679,2898,3069,3341.5,1960.5,1541,7,0.39533,0.156371,0.412537,0.368312,-0.112036,0.090111,1.214551,0.271858,0.247934,-0.581342,-0.192481,0.192481,1.332241,-0.128642,554505,5561580
1,7.5,261.75,315.75,352.75,541,836.75,955.5,1158,1147,1008.5,867,554.5,5.5,0.529594,0.28424,0.497819,0.177228,-0.03715,0.054077,0.523212,0.187293,0.150849,-0.686678,-0.151597,0.151597,2.808291,-0.08892,575675,5570920
1,160,231,314,391,645.5,923.5,1057.5,1226,1333.5,1354,931,529,5.5,0.523511,0.267438,0.534456,0.176988,-0.038071,0.057244,0.522341,0.189831,0.153264,-0.642394,-0.126166,0.126166,2.714576,-0.046198,573270,5567325
1,675,594,965,1108,1514,2433,2683,3056,3119,3600,2440,1829,7,0.435897,0.187753,0.489716,0.321778,-0.134361,0.111812,1.046194,0.297469,0.279784,-0.494275,-0.056354,0.056354,1.198992,0.021503,576605,5569815
1,217,306,477,590,899,1380,1694,1896,1970,2069,1512,838,4,0.554644,0.298279,0.555841,0.249983,-0.049228,0.105295,0.786438,0.285002,0.251308,-0.709859,-0.148598,0.148598,1.867168,-0.063894,572095,5572270
1,117,178.5,311,390,748,1240,1400,1538,1702,1783,914,470,4,0.598884,0.344035,0.627656,0.230943,-0.021476,0.084466,0.717552,0.248027,0.207111,-0.864306,-0.270225,0.270225,2.701686,-0.146084,567460,5571095
1,416,638.5,821,979.5,1576,2491,2958.5,3541,3597,3185,2069,1170,7,0.56687,0.310719,0.572166,0.427982,-0.054708,0.178936,1.43044,0.396615,0.379736,-0.828055,-0.260655,0.260655,1.368076,-0.159609,569785,5569040
1,191,212,350,392.5,759,1298,1512,1677,1710,1982,862.5,480,4,0.621319,0.368029,0.630537,0.257715,-0.016459,0.091594,0.814413,0.272648,0.232367,-0.909721,-0.316351,0.316351,2.764935,-0.184837,567215,5572005
1,203,232.5,410.5,434.5,808,1410,1552,1668,1791,2129,954,512.5,4,0.586332,0.330888,0.605232,0.243788,-0.021512,0.087978,0.764023,0.259921,0.220781,-0.883077,-0.279116,0.279116,2.532871,-0.158457,562300,5571125
1,3020,3212,3298,3510,3859,4263,4473,4892,4857,5350,4488,3988,7,0.164343,0.027002,0.166863,0.282391,-0.373648,0.010662,0.903689,0.153389,0.150131,-0.208884,-0.048039,0.048039,0.841222,-0.00763,566525,5565275
1,2456,1926,1908,1802,2326,3003,3154,3242,3494,3554,2568,2287,7,0.285488,0.081323,0.319486,0.374649,-0.191456,0.050722,1.237479,0.215054,0.198656,-0.401495,-0.116007,0.116007,1.072833,-0.083665,562590,5566890
1,539,572.5,720,771,839,954.5,1025,1132,1077,968,1078,1033,7,0.179977,0.032382,0.164793,0.075509,-0.091294,0.006058,0.155193,0.074092,0.058337,-0.200355,-0.027892,0.027892,2.102334,0.039051,567340,5564970
1,745.5,644.5,668.5,704,967.5,1303.5,1435,1464,1581.5,1750,1008,849,7,0.308384,0.094874,0.410551,0.154026,-0.065503,0.031234,0.439265,0.135836,0.110897,-0.486451,-0.117861,0.117861,2.122121,-0.05513,561935,5571755
1,95,171,315.5,346,618,1069,1324,1505,1541,1652,656.5,347,4,0.62216,0.368843,0.621687,0.228084,-0.004357,0.086281,0.707208,0.248852,0.209326,-1.000817,-0.362591,0.362591,3.389309,-0.239651,567540,5570975
1,1041,997,999,915,945,1229,1379,1770,1501,2139,991,686,7,0.318436,0.101055,0.24255,0.218502,-0.059351,0.041309,0.672542,0.166884,0.140969,-0.60058,-0.282144,0.282144,1.967337,-0.18425,561900,5571680
1,869,872,981,1092,1214,1393,1498,1528,1585,1390,1504,1474,7,0.169184,0.028616,0.190384,0.096623,-0.129406,0.005395,0.23158,0.087866,0.072423,-0.176987,-0.006256,0.006256,1.63908,0.030837,567165,5565440
